src,trg,kmdist,Proximity_1_over_dist
CUB,TUR,10353,0.00009659036028
CUB,IRQ,11584,0.00008632596685
CUB,EGY,10786,0.00009271277582
CUB,SYR,10993,0.00009096697899
CUB,LEB,10927,0.0000915164272
CUB,JOR,11092,0.00009015506671
CUB,ISR,10944,0.00009137426901
CUB,SAU,12414,0.00008055421299
CUB,YAR,12804,0.00007810059356
CUB,YEM,12804,0.00007810059356
CUB,YPR,13065,0.00007654037505
CUB,KUW,12141,0.00008236553826
CUB,BAH,12606,0.00007932730446
CUB,QAT,12640,0.00007911392405
CUB,UAE,12989,0.0000769882208
CUB,OMA,13350,0.00007490636704
CUB,AFG,12966,0.00007712478791
CUB,TKM,12142,0.00008235875474
CUB,TAJ,12564,0.00007959248647
CUB,KYR,12376,0.00008080155139
CUB,UZB,12293,0.00008134710811
CUB,KZK,12353,0.00008095199547
CUB,CHN,12816,0.00007802746567
CUB,TBT,14092,0.00007096224808
CUB,MON,12138,0.00008238589553
CUB,TAW,14058,0.00007113387395
CUB,KOR,12638,0.00007912644406
CUB,PRK,12499,0.00008000640051
CUB,ROK,12638,0.00007912644406
CUB,JPN,12154,0.00008227743953
CUB,IND,13906,0.00007191140515
CUB,BHU,14356,0.00006965728615
CUB,PAK,13226,0.00007560864963
CUB,BNG,14805,0.0000675447484
CUB,MYA,15638,0.00006394679627
CUB,SRI,16217,0.00006166368626
CUB,NEP,14264,0.00007010656197
CUB,MAD,16033,0.00006237135907
CUB,THI,15962,0.00006264879088
CUB,CAM,16119,0.000062038588
CUB,LAO,15495,0.0000645369474
CUB,VNM,16106,0.00006208866261
CUB,DRV,15015,0.0000666000666
CUB,RVN,16109,0.00006207709976
CUB,MAL,17061,0.00005861321142
CUB,SIN,17232,0.00005803156917
CUB,BRU,16417,0.00006091246878
CUB,PHI,15149,0.00006601095782
CUB,INS,17861,0.00005598790661
CUB,ETM,16616,0.00006018295619
CUB,AUL,14889,0.00006716367788
CUB,PNG,14502,0.00006895600607
CUB,NEW,12707,0.0000786967813
CUB,VAN,12763,0.00007835148476
CUB,SOL,13273,0.00007534091765
CUB,FJI,11682,0.00008560178052
CUB,MSI,11571,0.00008642295394
CUB,PAL,14747,0.00006781040212
CUB,FSM,12628,0.00007918910358
CUB,WSM,12134,0.00008241305423
HAI,USA,2286,0.0004374453193
HAI,CAN,2979,0.0003356831151
HAI,BHM,727,0.001375515818
HAI,CUB,1152,0.0008680555556
HAI,DOM,246,0.00406504065
HAI,JAM,480,0.002083333333
HAI,TRI,1478,0.0006765899865
HAI,BAR,1497,0.000668002672
HAI,DMA,1307,0.0007651109411
HAI,GRN,1354,0.0007385524372
HAI,SLU,1307,0.0007651109411
HAI,SVG,1333,0.0007501875469
HAI,AAB,1128,0.0008865248227
HAI,SKN,1023,0.0009775171065
HAI,BLZ,1679,0.0005955926147
HAI,MEX,2817,0.0003549875754
HAI,GUA,1983,0.0005042864347
HAI,HON,1674,0.0005973715651
HAI,SAL,1873,0.0005339028297
HAI,NIC,1664,0.0006009615385
HAI,COS,1596,0.000626566416
HAI,PAN,1323,0.0007558578987
HAI,COL,1568,0.000637755102
HAI,VEN,1116,0.0008960573477
HAI,GUY,2014,0.0004965243297
HAI,SUR,2342,0.0004269854825
HAI,ECU,2177,0.0004593477262
HAI,PER,3448,0.0002900232019
HAI,BRA,4621,0.0002164033759
HAI,BOL,3887,0.0002572678158
HAI,PAR,5116,0.0001954652072
HAI,CHL,5750,0.0001739130435
HAI,ARG,6037,0.000165645188
HAI,URU,6107,0.0001637465204
HAI,UK,7185,0.0001391788448
HAI,IRE,6759,0.0001479508803
HAI,NTH,7507,0.0001332090049
HAI,BEL,7480,0.0001336898396
HAI,LUX,7613,0.0001313542624
HAI,FRN,7343,0.0001361841209
HAI,MNC,7770,0.0001287001287
HAI,LIE,7888,0.0001267748479
HAI,SWZ,7735,0.0001292824822
HAI,SPN,6888,0.0001451800232
HAI,AND,7307,0.0001368550705
HAI,POR,6414,0.0001559089492
HAI,GMY,8097,0.0001235025318
HAI,GFR,7682,0.0001301744337
HAI,GDR,8097,0.0001235025318
HAI,POL,8610,0.0001161440186
HAI,AUH,8375,0.0001194029851
HAI,AUS,8375,0.0001194029851
HAI,HUN,8606,0.0001161980014
HAI,CZE,8202,0.0001219214826
HAI,CZR,8202,0.0001219214826
HAI,SLO,8436,0.0001185395922
HAI,ITA,8244,0.0001213003396
HAI,SNM,8168,0.0001224289912
HAI,MLT,8532,0.0001172058134
HAI,ALB,8827,0.0001132887731
HAI,SER,8790,0.0001137656428
HAI,MNG,8742,0.0001143902997
HAI,MAC,8932,0.0001119570085
HAI,CRO,8418,0.0001187930625
HAI,YUG,8790,0.0001137656428
HAI,BOS,8664,0.0001154201293
HAI,SLV,8283,0.0001207292044
HAI,GRC,9242,0.0001082016879
HAI,CYP,10166,0.00009836710604
HAI,BUL,9075,0.0001101928375
HAI,MLD,9306,0.0001074575543
HAI,RUM,9224,0.0001084128361
HAI,RUS,9511,0.0001051414152
HAI,EST,8621,0.0001159958242
HAI,LAT,8681,0.0001151941021
HAI,LIT,8827,0.0001132887731
HAI,UKR,9298,0.0001075500108
HAI,BLR,8997,0.0001111481605
HAI,ARM,10778,0.00009278159213
HAI,GRG,10799,0.00009260116677
HAI,AZE,11155,0.0000896458987
HAI,FIN,8601,0.0001162655505
HAI,SWD,8250,0.0001212121212
HAI,NOR,7834,0.0001276487107
HAI,DEN,7986,0.0001252191335
HAI,ICE,6287,0.0001590583744
HAI,CAP,5121,0.0001952743605
HAI,STP,8843,0.0001130837951
HAI,GNB,6121,0.000163371998
HAI,EQG,9123,0.0001096130659
HAI,GAM,5961,0.0001677570877
HAI,MLI,6899,0.0001449485433
HAI,SEN,5847,0.0001710278775
HAI,BEN,8210,0.0001218026797
HAI,MAA,5916,0.0001690331305
HAI,NIR,7935,0.0001260239445
HAI,CDI,7367,0.0001357404642
HAI,GUI,6393,0.0001564210856
HAI,BFO,7582,0.0001318913216
HAI,LBR,6790,0.000147275405
HAI,SIE,6460,0.0001547987616
HAI,GHA,7981,0.0001252975818
HAI,TOG,8054,0.0001241619071
HAI,CAO,9243,0.0001081899816
HAI,NIG,8281,0.0001207583625
HAI,GAB,9141,0.0001093972213
HAI,CEN,9963,0.0001003713741
HAI,CHA,9301,0.0001075153209
HAI,CON,9900,0.000101010101
HAI,DRC,9900,0.000101010101
HAI,UGA,11560,0.00008650519031
HAI,KEN,12053,0.00008296689621
HAI,TAZ,12495,0.00008003201281
HAI,ZAN,12484,0.00008010253124
HAI,BUI,11337,0.00008820675664
HAI,RWA,11356,0.00008805917577
HAI,SOM,12820,0.00007800312012
HAI,DJI,12166,0.00008219628473
HAI,ETH,11843,0.00008443806468
HAI,ERI,11587,0.00008630361612
HAI,ANG,9819,0.0001018433649
HAI,MZM,12336,0.00008106355383
HAI,ZAM,11647,0.00008585901949
HAI,ZIM,11960,0.00008361204013
HAI,MAW,12122,0.00008249463785
HAI,SAF,11904,0.00008400537634
HAI,TRA,11904,0.00008400537634
HAI,OFS,11799,0.00008475294516
HAI,NAM,10718,0.00009330098899
HAI,LES,11888,0.00008411843876
HAI,BOT,11648,0.00008585164835
HAI,SWA,12205,0.00008193363376
HAI,MAG,13706,0.00007296074712
HAI,COM,13074,0.00007648768548
HAI,MAS,14778,0.00006766815537
HAI,SEY,14154,0.00007065140596
HAI,MOR,6639,0.0001506250941
HAI,ALG,7503,0.0001332800213
HAI,TUN,8138,0.0001228803146
HAI,LIB,8533,0.0001171920778
HAI,SUD,10984,0.00009104151493
HAI,IRN,11595,0.00008624407072
HAI,TUR,9941,0.0001005935017
HAI,IRQ,11167,0.00008954956568
HAI,EGY,10217,0.00009787608887
HAI,SYR,10509,0.0000951565325
HAI,LEB,10437,0.00009581297308
HAI,JOR,10574,0.00009457159069
HAI,ISR,10432,0.00009585889571
HAI,SAU,11883,0.00008415383321
HAI,YAR,12110,0.00008257638315
HAI,YEM,12110,0.00008257638315
HAI,YPR,12335,0.00008107012566
HAI,KUW,11698,0.00008548469824
HAI,BAH,12152,0.00008229098091
HAI,QAT,12178,0.00008211528987
HAI,UAE,12541,0.00007973845786
HAI,OMA,12936,0.00007730364873
HAI,AFG,12866,0.00007772423442
HAI,TKM,11937,0.00008377314233
HAI,TAJ,12510,0.00007993605116
HAI,KYR,12450,0.00008032128514
HAI,UZB,12281,0.00008142659393
HAI,KZK,12471,0.00008018603159
HAI,CHN,13520,0.00007396449704
HAI,TBT,14348,0.0000696961249
HAI,MON,12694,0.00007877737514
HAI,TAW,14919,0.00006702862122
HAI,KOR,13486,0.00007415097138
HAI,PRK,13321,0.00007506943923
HAI,ROK,13486,0.00007415097138
HAI,JPN,13135,0.0000761324705
HAI,IND,13870,0.00007209805335
HAI,BHU,14565,0.00006865774116
HAI,PAK,13174,0.00007590708972
HAI,BNG,15003,0.000066653336
HAI,MYA,15941,0.00006273132175
HAI,SRI,15895,0.00006291286568
HAI,NEP,14378,0.00006955070246
HAI,MAD,15496,0.00006453278265
HAI,THI,16388,0.00006102025873
HAI,CAM,16684,0.00005993766483
HAI,LAO,15991,0.00006253517604
HAI,VNM,16730,0.00005977286312
HAI,DRV,15590,0.00006414368185
HAI,RVN,16730,0.00005977286312
HAI,MAL,17505,0.00005712653528
HAI,SIN,17774,0.00005626195567
HAI,BRU,17316,0.00005775005775
HAI,PHI,16083,0.00006217745446
HAI,INS,18596,0.00005377500538
HAI,ETM,17768,0.00005628095452
HAI,AUL,15545,0.00006432936636
HAI,PNG,15602,0.00006409434688
HAI,NEW,13243,0.00007551159103
HAI,VAN,13730,0.00007283321194
HAI,SOL,14346,0.00006970584135
HAI,FJI,12585,0.00007945967422
HAI,MSI,12713,0.00007865963974
HAI,PAL,15867,0.00006302388605
HAI,FSM,13775,0.00007259528131
HAI,WSM,13111,0.00007627183281
DOM,USA,2358,0.0004240882103
DOM,CAN,3027,0.0003303600925
DOM,BHM,891,0.001122334456
DOM,CUB,1381,0.0007241129616
DOM,HAI,246,0.00406504065
DOM,JAM,723,0.001383125864
DOM,TRI,1275,0.0007843137255
DOM,BAR,1266,0.0007898894155
DOM,DMA,1079,0.0009267840593
DOM,GRN,1140,0.0008771929825
DOM,SLU,1076,0.0009293680297
DOM,SVG,1106,0.000904159132
DOM,AAB,882,0.001133786848
DOM,SKN,777,0.001287001287
DOM,BLZ,1924,0.0005197505198
DOM,MEX,3063,0.0003264773098
DOM,GUA,2223,0.0004498425551
DOM,HON,1909,0.0005238344683
DOM,SAL,2109,0.0004741583689
DOM,NIC,1885,0.0005305039788
DOM,COS,1793,0.0005577244841
DOM,PAN,1471,0.0006798096533
DOM,COL,1602,0.0006242197253
DOM,VEN,993,0.001007049345
DOM,GUY,1815,0.0005509641873
DOM,SUR,2135,0.0004683840749
DOM,ECU,2252,0.0004440497336
DOM,PER,3477,0.0002876042565
DOM,BRA,4461,0.0002241649854
DOM,BOL,3846,0.0002600104004
DOM,PAR,5025,0.0001990049751
DOM,CHL,5729,0.0001745505324
DOM,ARG,5963,0.0001677008217
DOM,URU,6024,0.000166002656
DOM,UK,7036,0.0001421262081
DOM,IRE,6620,0.0001510574018
DOM,NTH,7362,0.0001358326542
DOM,BEL,7328,0.0001364628821
DOM,LUX,7460,0.0001340482574
DOM,FRN,7183,0.0001392175971
DOM,MNC,7596,0.0001316482359
DOM,LIE,7726,0.0001294330831
DOM,SWZ,7569,0.0001321178491
DOM,SPN,6700,0.0001492537313
DOM,AND,7127,0.0001403114915
DOM,POR,6221,0.0001607458608
DOM,GMY,7953,0.000125738715
DOM,GFR,7530,0.0001328021248
DOM,GDR,7953,0.000125738715
DOM,POL,8469,0.0001180776951
DOM,AUH,8218,0.0001216841081
DOM,AUS,8218,0.0001216841081
DOM,HUN,8447,0.0001183852255
DOM,CZE,8051,0.0001242081729
DOM,CZR,8051,0.0001242081729
DOM,SLO,8279,0.0001207875347
DOM,ITA,8063,0.0001240233164
DOM,SNM,7995,0.0001250781739
DOM,MLT,8338,0.0001199328376
DOM,ALB,8650,0.0001156069364
DOM,SER,8623,0.0001159689203
DOM,MNG,8569,0.0001166997316
DOM,MAC,8759,0.0001141682841
DOM,CRO,8251,0.0001211974306
DOM,YUG,8623,0.0001159689203
DOM,BOS,8492,0.0001177578898
DOM,SLV,8119,0.0001231678778
DOM,GRC,9058,0.0001103996467
DOM,CYP,9982,0.0001001803246
DOM,BUL,8903,0.0001123216893
DOM,MLD,9154,0.0001092418615
DOM,RUM,9060,0.0001103752759
DOM,RUS,9393,0.0001064622591
DOM,EST,8508,0.0001175364363
DOM,LAT,8557,0.0001168633867
DOM,LIT,8696,0.0001149954002
DOM,UKR,9157,0.0001092060719
DOM,BLR,8864,0.0001128158845
DOM,ARM,10621,0.00009415309293
DOM,GRG,10643,0.00009395847036
DOM,AZE,11005,0.00009086778737
DOM,FIN,8491,0.0001177717583
DOM,SWD,8134,0.0001229407426
DOM,NOR,7716,0.0001296008294
DOM,DEN,7853,0.0001273398701
DOM,ICE,6206,0.0001611343861
DOM,CAP,4877,0.0002050440845
DOM,STP,8597,0.0001163196464
DOM,GNB,5875,0.000170212766
DOM,EQG,8877,0.0001126506703
DOM,GAM,5716,0.0001749475157
DOM,MLI,6655,0.0001502629602
DOM,SEN,5603,0.0001784758165
DOM,BEN,7965,0.0001255492781
DOM,MAA,5676,0.0001761804087
DOM,NIR,7694,0.0001299714063
DOM,CDI,7121,0.0001404297149
DOM,GUI,6147,0.0001626809826
DOM,BFO,7339,0.0001362583458
DOM,LBR,6544,0.0001528117359
DOM,SIE,6214,0.0001609269392
DOM,GHA,7735,0.0001292824822
DOM,TOG,7808,0.0001280737705
DOM,CAO,8997,0.0001111481605
DOM,NIG,8035,0.0001244555072
DOM,GAB,8894,0.0001124353497
DOM,CEN,9719,0.000102891244
DOM,CHA,9063,0.0001103387399
DOM,CON,9653,0.0001035947374
DOM,DRC,9653,0.0001035947374
DOM,UGA,11316,0.00008837044892
DOM,KEN,11810,0.00008467400508
DOM,TAZ,12249,0.0000816393175
DOM,ZAN,12238,0.00008171269815
DOM,BUI,11091,0.00009016319538
DOM,RWA,11111,0.00009000090001
DOM,SOM,12582,0.00007947862025
DOM,DJI,11940,0.0000837520938
DOM,ETH,11611,0.00008612522608
DOM,ERI,11365,0.00008798944127
DOM,ANG,9574,0.0001044495509
DOM,MZM,12101,0.00008263779853
DOM,ZAM,11402,0.00008770391159
DOM,ZIM,11717,0.00008534607835
DOM,MAW,11876,0.0000842034355
DOM,SAF,11669,0.00008569714629
DOM,TRA,11669,0.00008569714629
DOM,OFS,11570,0.00008643042351
DOM,NAM,10482,0.00009540164091
DOM,LES,11659,0.00008577064928
DOM,BOT,11412,0.00008762705924
DOM,SWA,11970,0.00008354218881
DOM,MAG,13461,0.00007428868583
DOM,COM,12828,0.00007795447459
DOM,MAS,14533,0.00006880891764
DOM,SEY,13914,0.00007187005893
DOM,MOR,6431,0.0001554968123
DOM,ALG,7305,0.0001368925394
DOM,TUN,7942,0.0001259128683
DOM,LIB,8328,0.0001200768492
DOM,SUD,10757,0.00009296272195
DOM,IRN,11434,0.00008745845723
DOM,TUR,9768,0.0001023751024
DOM,IRQ,10991,0.00009098353198
DOM,EGY,10019,0.00009981036032
DOM,SYR,10323,0.00009687106461
DOM,LEB,10251,0.00009755145839
DOM,JOR,10383,0.00009631127805
DOM,ISR,10242,0.00009763718024
DOM,SAU,11686,0.00008557247989
DOM,YAR,11892,0.00008409014464
DOM,YEM,11892,0.00008409014464
DOM,YPR,12112,0.00008256274769
DOM,KUW,11515,0.00008684324794
DOM,BAH,11967,0.00008356313195
DOM,QAT,11991,0.00008339588024
DOM,UAE,12355,0.00008093889114
DOM,OMA,12755,0.00007840062721
DOM,AFG,12737,0.00007851142341
DOM,TKM,11793,0.00008479606546
DOM,TAJ,12391,0.00008070373658
DOM,KYR,12356,0.00008093234056
DOM,UZB,12171,0.00008216251746
DOM,KZK,12386,0.00008073631519
DOM,CHN,13568,0.00007370283019
DOM,TBT,14282,0.00007001820473
DOM,MON,12707,0.0000786967813
DOM,TAW,15006,0.00006664001066
DOM,KOR,13576,0.00007365939894
DOM,PRK,13404,0.00007460459564
DOM,ROK,13576,0.00007365939894
DOM,JPN,13269,0.00007536362951
DOM,IND,13749,0.00007273256237
DOM,BHU,14487,0.00006902740388
DOM,PAK,13053,0.00007661074083
DOM,BNG,14920,0.00006702412869
DOM,MYA,15872,0.00006300403226
DOM,SRI,15713,0.00006364157067
DOM,NEP,14282,0.00007001820473
DOM,MAD,15288,0.0000654107797
DOM,THI,16342,0.00006119202056
DOM,CAM,16668,0.00005999520038
DOM,LAO,15966,0.00006263309533
DOM,VNM,16730,0.00005977286312
DOM,DRV,15590,0.00006414368185
DOM,RVN,16729,0.00005977643613
DOM,MAL,17444,0.00005732630131
DOM,SIN,17730,0.00005640157924
DOM,BRU,17396,0.00005748447919
DOM,PHI,16188,0.00006177415369
DOM,INS,18575,0.00005383580081
DOM,ETM,17991,0.00005558334723
DOM,AUL,15740,0.00006353240152
DOM,PNG,15848,0.00006309944472
DOM,NEW,13427,0.00007447680048
DOM,VAN,13972,0.00007157171486
DOM,SOL,14593,0.00006852600562
DOM,FJI,12822,0.00007799095305
DOM,MSI,12950,0.00007722007722
DOM,PAL,16058,0.00006227425582
DOM,FSM,14009,0.00007138268256
DOM,WSM,13354,0.00007488392991
JAM,USA,2315,0.0004319654428
JAM,CAN,3039,0.0003290556104
JAM,BHM,700,0.001428571429
JAM,CUB,810,0.001234567901
JAM,HAI,480,0.002083333333
JAM,DOM,723,0.001383125864
JAM,TRI,1856,0.0005387931034
JAM,BAR,1927,0.0005189413596
JAM,DMA,1731,0.000577700751
JAM,GRN,1753,0.000570450656
JAM,SLU,1738,0.0005753739931
JAM,SVG,1753,0.000570450656
JAM,AAB,1596,0.000626566416
JAM,SKN,1493,0.0006697923644
JAM,BLZ,1202,0.0008319467554
JAM,MEX,2354,0.000424808836
JAM,GUA,1503,0.0006653359947
JAM,HON,1199,0.000834028357
JAM,SAL,1396,0.0007163323782
JAM,NIC,1207,0.0008285004143
JAM,COS,1189,0.0008410428932
JAM,PAN,1041,0.0009606147935
JAM,COL,1510,0.0006622516556
JAM,VEN,1379,0.0007251631617
JAM,GUY,2373,0.0004214075011
JAM,SUR,2710,0.00036900369
JAM,ECU,2005,0.0004987531172
JAM,PER,3336,0.0002997601918
JAM,BRA,4870,0.000205338809
JAM,BOL,3905,0.0002560819462
JAM,PAR,5221,0.0001915341889
JAM,CHL,5711,0.0001751006829
JAM,ARG,6099,0.0001639613051
JAM,URU,6187,0.0001616292226
JAM,UK,7555,0.0001323626737
JAM,IRE,7116,0.0001405283867
JAM,NTH,7871,0.0001270486596
JAM,BEL,7855,0.0001273074475
JAM,LUX,7989,0.0001251721117
JAM,FRN,7729,0.0001293828438
JAM,MNC,8177,0.0001222942399
JAM,LIE,8277,0.000120816721
JAM,SWZ,8130,0.00012300123
JAM,SPN,7314,0.0001367240908
JAM,AND,7721,0.000129516902
JAM,POR,6849,0.0001460067163
JAM,GMY,8456,0.0001182592242
JAM,GFR,8056,0.0001241310824
JAM,GDR,8456,0.0001182592242
JAM,POL,8964,0.0001115573405
JAM,AUH,8755,0.0001142204455
JAM,AUS,8755,0.0001142204455
JAM,HUN,8988,0.0001112594571
JAM,CZE,8572,0.0001166588894
JAM,CZR,8572,0.0001166588894
JAM,SLO,8814,0.0001134558657
JAM,ITA,8659,0.0001154867768
JAM,SNM,8571,0.0001166725003
JAM,MLT,8966,0.0001115324559
JAM,ALB,9236,0.0001082719792
JAM,SER,9185,0.0001088731628
JAM,MNG,9146,0.0001093374153
JAM,MAC,9336,0.0001071122536
JAM,CRO,8812,0.000113481616
JAM,YUG,9185,0.0001088731628
JAM,BOS,9065,0.000110314396
JAM,SLV,8674,0.0001152870648
JAM,GRC,9659,0.0001035303862
JAM,CYP,10583,0.00009449116508
JAM,BUL,9476,0.0001055297594
JAM,MLD,9677,0.0001033378113
JAM,RUM,9613,0.0001040257984
JAM,RUS,9825,0.0001017811705
JAM,EST,8930,0.0001119820829
JAM,LAT,9009,0.000111000111
JAM,LIT,9165,0.0001091107474
JAM,UKR,9651,0.0001036162056
JAM,BLR,9338,0.0001070893125
JAM,ARM,11154,0.00008965393581
JAM,GRG,11174,0.00008949346698
JAM,AZE,11518,0.00008682062858
JAM,FIN,8904,0.0001123090746
JAM,SWD,8565,0.0001167542323
JAM,NOR,8151,0.0001226843332
JAM,DEN,8329,0.0001200624325
JAM,ICE,6551,0.0001526484506
JAM,CAP,5600,0.0001785714286
JAM,STP,9315,0.0001073537305
JAM,GNB,6597,0.0001515840534
JAM,EQG,9598,0.0001041883726
JAM,GAM,6439,0.0001553036186
JAM,MLI,7378,0.0001355380862
JAM,SEN,6327,0.0001580527896
JAM,BEN,8687,0.000115114539
JAM,MAA,6397,0.0001563232765
JAM,NIR,8415,0.000118835413
JAM,CDI,7841,0.0001275347532
JAM,GUI,6867,0.0001456239988
JAM,BFO,8062,0.0001240387001
JAM,LBR,7261,0.0001377220768
JAM,SIE,6933,0.0001442377037
JAM,GHA,8456,0.0001182592242
JAM,TOG,8530,0.0001172332943
JAM,CAO,9719,0.000102891244
JAM,NIG,8758,0.0001141813199
JAM,GAB,9613,0.0001040257984
JAM,CEN,10442,0.00009576709443
JAM,CHA,9781,0.0001022390349
JAM,CON,10368,0.00009645061728
JAM,DRC,10368,0.00009645061728
JAM,UGA,12039,0.00008306337736
JAM,KEN,12533,0.0000797893561
JAM,TAZ,12972,0.00007708911502
JAM,ZAN,12960,0.00007716049383
JAM,BUI,11813,0.00008465250148
JAM,RWA,11834,0.00008450228156
JAM,SOM,13299,0.00007519362358
JAM,DJI,12635,0.0000791452315
JAM,ETH,12319,0.00008117542008
JAM,ERI,12053,0.00008296689621
JAM,ANG,10278,0.00009729519362
JAM,MZM,12752,0.00007841907152
JAM,ZAM,12100,0.0000826446281
JAM,ZIM,12409,0.00008058667096
JAM,MAW,12583,0.0000794723039
JAM,SAF,12321,0.00008116224332
JAM,TRA,12321,0.00008116224332
JAM,OFS,12195,0.00008200082001
JAM,NAM,11136,0.00008979885057
JAM,LES,12285,0.0000814000814
JAM,BOT,12067,0.00008287063893
JAM,SWA,12619,0.00007924558206
JAM,MAG,14162,0.00007061149555
JAM,COM,13545,0.0000738279808
JAM,MAS,15231,0.00006565557088
JAM,SEY,14635,0.00006832934745
JAM,MOR,7092,0.0001410039481
JAM,ALG,7943,0.0001258970162
JAM,TUN,8574,0.0001166316772
JAM,LIB,8980,0.0001113585746
JAM,SUD,11455,0.00008729812309
JAM,IRN,11975,0.00008350730689
JAM,TUR,10342,0.00009669309611
JAM,IRQ,11573,0.00008640801866
JAM,EGY,10654,0.00009386146048
JAM,SYR,10928,0.00009150805271
JAM,LEB,10858,0.00009209799226
JAM,JOR,11001,0.0000909008272
JAM,ISR,10857,0.00009210647509
JAM,SAU,12316,0.00008119519324
JAM,YAR,12572,0.00007954183901
JAM,YEM,12572,0.00007954183901
JAM,YPR,12802,0.00007811279488
JAM,KUW,12111,0.00008256956486
JAM,BAH,12569,0.00007956082425
JAM,QAT,12597,0.00007938398031
JAM,UAE,12958,0.00007717240315
JAM,OMA,13347,0.00007492320372
JAM,AFG,13189,0.00007582075972
JAM,TKM,12288,0.00008138020833
JAM,TAJ,12817,0.00007802137786
JAM,KYR,12713,0.00007865963974
JAM,UZB,12573,0.00007953551261
JAM,KZK,12719,0.00007862253322
JAM,CHN,13511,0.00007401376656
JAM,TBT,14552,0.00006871907642
JAM,MON,12758,0.00007838219157
JAM,TAW,14822,0.00006746727837
JAM,KOR,13393,0.00007466587023
JAM,PRK,13244,0.00007550588946
JAM,ROK,13393,0.00007466587023
JAM,JPN,12951,0.00007721411474
JAM,IND,14178,0.00007053180985
JAM,BHU,14789,0.00006761782406
JAM,PAK,13484,0.00007416196974
JAM,BNG,15234,0.00006564264146
JAM,MYA,16138,0.00006196554716
JAM,SRI,16298,0.00006135722174
JAM,NEP,14637,0.00006832001093
JAM,MAD,15942,0.00006272738678
JAM,THI,16536,0.00006047411708
JAM,CAM,16767,0.00005964096141
JAM,LAO,16102,0.00006210408645
JAM,VNM,16783,0.00005958410296
JAM,DRV,15659,0.00006386103838
JAM,RVN,16784,0.00005958055291
JAM,MAL,17661,0.00005662193534
JAM,SIN,17886,0.00005590965001
JAM,BRU,17202,0.00005813277526
JAM,PHI,15938,0.00006274312963
JAM,INS,18615,0.00005372011818
JAM,ETM,17364,0.00005759041695
JAM,AUL,15104,0.00006620762712
JAM,PNG,15140,0.00006605019815
JAM,NEW,12821,0.00007799703611
JAM,VAN,13250,0.00007547169811
JAM,SOL,13878,0.00007205649229
JAM,FJI,12106,0.0000826036676
JAM,MSI,12286,0.00008139345597
JAM,PAL,15548,0.00006431695395
JAM,FSM,13359,0.00007485590239
JAM,WSM,12631,0.00007917029531
TRI,USA,3494,0.0002862049227
TRI,CAN,4087,0.0002446782481
TRI,BHM,2163,0.0004623208507
TRI,CUB,2624,0.000381097561
TRI,HAI,1478,0.0006765899865
TRI,DOM,1275,0.0007843137255
TRI,JAM,1856,0.0005387931034
TRI,BAR,340,0.002941176471
TRI,DMA,315,0.003174603175
TRI,GRN,165,0.006060606061
TRI,SLU,358,0.002793296089
TRI,SVG,287,0.003484320557
TRI,AAB,711,0.001406469761
TRI,SKN,756,0.001322751323
TRI,BLZ,2988,0.0003346720214
TRI,MEX,4167,0.0002399808015
TRI,GUA,3191,0.0003133813851
TRI,HON,2847,0.0003512469266
TRI,SAL,3041,0.0003288391976
TRI,NIC,2727,0.000366703337
TRI,COS,2497,0.0004004805767
TRI,PAN,1997,0.0005007511267
TRI,COL,1562,0.0006402048656
TRI,VEN,623,0.001605136437
TRI,GUY,541,0.001848428835
TRI,SUR,863,0.001158748552
TRI,ECU,2234,0.0004476275739
TRI,PER,3057,0.0003271180896
TRI,BRA,3233,0.0003093102382
TRI,BOL,3058,0.0003270111184
TRI,PAR,3991,0.0002505637685
TRI,CHL,4958,0.0002016942315
TRI,ARG,4976,0.0002009646302
TRI,URU,5003,0.000199880072
TRI,UK,7109,0.0001406667604
TRI,IRE,6764,0.0001478415139
TRI,NTH,7449,0.0001342462075
TRI,BEL,7369,0.0001357036233
TRI,LUX,7490,0.0001335113485
TRI,FRN,7179,0.0001392951665
TRI,MNC,7481,0.000133671969
TRI,LIE,7692,0.0001300052002
TRI,SWZ,7511,0.0001331380642
TRI,SPN,6509,0.0001536334306
TRI,AND,6988,0.0001431024614
TRI,POR,5994,0.0001668335002
TRI,GMY,8034,0.0001244709983
TRI,GFR,7567,0.0001321527686
TRI,GDR,8034,0.0001244709983
TRI,POL,8557,0.0001168633867
TRI,AUH,8208,0.0001218323587
