,src,trg,weighted,log-weight,norm-log-weight,iso_code_src,region,iso_code_trg,days_to_first_100_cases,weeks_since_100_cases
2981,Austria,Hungary,1,0.0,0.0,AUT,Europe,HUN,63.0,9
2982,Azerbaijan,Hungary,1,0.0,0.0,AZE,Asia,HUN,63.0,9
2983,Belarus,Hungary,1,0.0,0.0,BLR,Europe,HUN,63.0,9
2984,Belgium,Hungary,3,1.0986122886681098,0.17577866248809984,BEL,Europe,HUN,63.0,9
2985,Croatia,Hungary,1,0.0,0.0,HRV,Europe,HUN,63.0,9
2986,Cyprus,Hungary,1,0.0,0.0,CYP,Asia,HUN,63.0,9
2987,Czechia,Hungary,2,0.6931471805599453,0.11090398820673722,CZE,Europe,HUN,63.0,9
2988,Denmark,Hungary,3,1.0986122886681098,0.17577866248809984,DNK,Europe,HUN,63.0,9
2989,Egypt,Hungary,1,0.0,0.0,EGY,Africa,HUN,63.0,9
2990,Finland,Hungary,3,1.0986122886681098,0.17577866248809984,FIN,Europe,HUN,63.0,9
2991,France,Hungary,5,1.6094379124341003,0.25751108605227985,FRA,Europe,HUN,63.0,9
2992,Germany,Hungary,11,2.3978952727983707,0.3836647634353647,DEU,Europe,HUN,63.0,9
2993,Greece,Hungary,2,0.6931471805599453,0.11090398820673722,GRC,Europe,HUN,63.0,9
2994,Ireland,Hungary,2,0.6931471805599453,0.11090398820673722,IRL,Europe,HUN,63.0,9
2995,Israel,Hungary,2,0.6931471805599453,0.11090398820673722,ISR,Asia,HUN,63.0,9
2996,Italy,Hungary,11,2.3978952727983707,0.3836647634353647,ITA,Europe,HUN,63.0,9
2997,Latvia,Hungary,1,0.0,0.0,LVA,Europe,HUN,63.0,9
2998,Malta,Hungary,2,0.6931471805599453,0.11090398820673722,MLT,Europe,HUN,63.0,9
2999,Netherlands,Hungary,4,1.3862943611198906,0.22180797641347444,NLD,Europe,HUN,63.0,9
3000,Norway,Hungary,1,0.0,0.0,NOR,Europe,HUN,63.0,9
3001,Poland,Hungary,2,0.6931471805599453,0.11090398820673722,POL,Europe,HUN,63.0,9
3002,Portugal,Hungary,1,0.0,0.0,PRT,Europe,HUN,63.0,9
3003,Qatar,Hungary,1,0.0,0.0,QAT,Asia,HUN,63.0,9
3004,Romania,Hungary,1,0.0,0.0,ROU,Europe,HUN,63.0,9
3005,Russian Federation,Hungary,4,1.3862943611198906,0.22180797641347444,RUS,Europe,HUN,63.0,9
3006,Serbia,Hungary,2,0.6931471805599453,0.11090398820673722,SRB,Europe,HUN,63.0,9
3007,Spain,Hungary,5,1.6094379124341003,0.25751108605227985,ESP,Europe,HUN,63.0,9
3008,Sweden,Hungary,4,1.3862943611198906,0.22180797641347444,SWE,Europe,HUN,63.0,9
3009,Switzerland,Hungary,2,0.6931471805599453,0.11090398820673722,CHE,Europe,HUN,63.0,9
3010,Turkey,Hungary,2,0.6931471805599453,0.11090398820673722,TUR,Asia,HUN,63.0,9
3011,Ukraine,Hungary,1,0.0,0.0,UKR,Europe,HUN,63.0,9
3012,United Arab Emirates,Hungary,1,0.0,0.0,ARE,Asia,HUN,63.0,9
3013,United Kingdom of Great Britain and Northern Ireland,Hungary,15,2.70805020110221,0.4332897485403797,GBR,Europe,HUN,63.0,9
3014,Austria,Iraq,1,0.0,0.0,AUT,Europe,IRQ,58.0,8
3015,Bahrain,Iraq,2,0.6931471805599453,0.11090398820673722,BHR,Asia,IRQ,58.0,8
3016,Egypt,Iraq,2,0.6931471805599453,0.11090398820673722,EGY,Africa,IRQ,58.0,8
3017,Georgia,Iraq,2,0.6931471805599453,0.11090398820673722,GEO,Asia,IRQ,58.0,8
3018,Germany,Iraq,5,1.6094379124341003,0.25751108605227985,DEU,Europe,IRQ,58.0,8
3019,Iran (Islamic Republic of),Iraq,4,1.3862943611198906,0.22180797641347444,IRN,Asia,IRQ,58.0,8
3020,Jordan,Iraq,6,1.791759469228055,0.28668265069483706,JOR,Asia,IRQ,58.0,8
3021,Kuwait,Iraq,2,0.6931471805599453,0.11090398820673722,KWT,Asia,IRQ,58.0,8
3022,Lebanon,Iraq,5,1.6094379124341003,0.25751108605227985,LBN,Asia,IRQ,58.0,8
3023,Netherlands,Iraq,1,0.0,0.0,NLD,Europe,IRQ,58.0,8
3024,Qatar,Iraq,5,1.6094379124341003,0.25751108605227985,QAT,Asia,IRQ,58.0,8
3025,Sweden,Iraq,7,1.9459101490553132,0.3113468571680022,SWE,Europe,IRQ,58.0,8
3026,Turkey,Iraq,15,2.70805020110221,0.4332897485403797,TUR,Asia,IRQ,58.0,8
3027,United Arab Emirates,Iraq,15,2.70805020110221,0.4332897485403797,ARE,Asia,IRQ,58.0,8
3028,Austria,Ireland,1,0.0,0.0,AUT,Europe,IRL,57.0,8
3029,Belgium,Ireland,3,1.0986122886681098,0.17577866248809984,BEL,Europe,IRL,57.0,8
3030,Bulgaria,Ireland,1,0.0,0.0,BGR,Europe,IRL,57.0,8
3031,Canada,Ireland,3,1.0986122886681098,0.17577866248809984,CAN,Americas,IRL,57.0,8
3032,Croatia,Ireland,3,1.0986122886681098,0.17577866248809984,HRV,Europe,IRL,57.0,8
3033,Czechia,Ireland,2,0.6931471805599453,0.11090398820673722,CZE,Europe,IRL,57.0,8
3034,Denmark,Ireland,3,1.0986122886681098,0.17577866248809984,DNK,Europe,IRL,57.0,8
3035,Finland,Ireland,1,0.0,0.0,FIN,Europe,IRL,57.0,8
3036,France,Ireland,23,3.1354942159291497,0.5016810618269921,FRA,Europe,IRL,57.0,8
3037,Germany,Ireland,19,2.9444389791664403,0.47111210285402194,DEU,Europe,IRL,57.0,8
3038,Greece,Ireland,3,1.0986122886681098,0.17577866248809984,GRC,Europe,IRL,57.0,8
3039,Hungary,Ireland,2,0.6931471805599453,0.11090398820673722,HUN,Europe,IRL,57.0,8
3040,Isle of Man,Ireland,1,0.0,0.0,IMN,Europe,IRL,57.0,8
3041,Italy,Ireland,16,2.772588722239781,0.4436159528269489,ITA,Europe,IRL,57.0,8
3042,Jersey,Ireland,2,0.6931471805599453,0.11090398820673722,JEY,Europe,IRL,57.0,8
3043,Latvia,Ireland,1,0.0,0.0,LVA,Europe,IRL,57.0,8
3044,Lithuania,Ireland,4,1.3862943611198906,0.22180797641347444,LTU,Europe,IRL,57.0,8
3045,Luxembourg,Ireland,1,0.0,0.0,LUX,Europe,IRL,57.0,8
3046,Malta,Ireland,1,0.0,0.0,MLT,Europe,IRL,57.0,8
3047,"Moldova, Republic of",Ireland,1,0.0,0.0,MDA,Europe,IRL,57.0,8
3048,Morocco,Ireland,1,0.0,0.0,MAR,Africa,IRL,57.0,8
3049,Netherlands,Ireland,4,1.3862943611198906,0.22180797641347444,NLD,Europe,IRL,57.0,8
3050,Norway,Ireland,3,1.0986122886681098,0.17577866248809984,NOR,Europe,IRL,57.0,8
3051,Poland,Ireland,15,2.70805020110221,0.4332897485403797,POL,Europe,IRL,57.0,8
3052,Portugal,Ireland,12,2.4849066497880004,0.3975866389015743,PRT,Europe,IRL,57.0,8
3053,Romania,Ireland,2,0.6931471805599453,0.11090398820673722,ROU,Europe,IRL,57.0,8
3054,Slovakia,Ireland,1,0.0,0.0,SVK,Europe,IRL,57.0,8
3055,Spain,Ireland,53,3.970291913552122,0.635249222542006,ESP,Europe,IRL,57.0,8
3056,Sweden,Ireland,2,0.6931471805599453,0.11090398820673722,SWE,Europe,IRL,57.0,8
3057,Switzerland,Ireland,3,1.0986122886681098,0.17577866248809984,CHE,Europe,IRL,57.0,8
3058,Turkey,Ireland,2,0.6931471805599453,0.11090398820673722,TUR,Asia,IRL,57.0,8
3059,United Arab Emirates,Ireland,4,1.3862943611198906,0.22180797641347444,ARE,Asia,IRL,57.0,8
3060,United Kingdom of Great Britain and Northern Ireland,Ireland,63,4.143134726391533,0.6629041821442019,GBR,Europe,IRL,57.0,8
3061,United States of America,Ireland,35,3.5553480614894135,0.568857943220282,USA,Americas,IRL,57.0,8
3062,Austria,Israel,3,1.0986122886681098,0.17577866248809984,AUT,Europe,ISR,56.0,8
3063,Azerbaijan,Israel,1,0.0,0.0,AZE,Asia,ISR,56.0,8
3064,Belarus,Israel,1,0.0,0.0,BLR,Europe,ISR,56.0,8
3065,Belgium,Israel,2,0.6931471805599453,0.11090398820673722,BEL,Europe,ISR,56.0,8
3066,Bulgaria,Israel,2,0.6931471805599453,0.11090398820673722,BGR,Europe,ISR,56.0,8
3067,Canada,Israel,2,0.6931471805599453,0.11090398820673722,CAN,Americas,ISR,56.0,8
3068,China,Israel,2,0.6931471805599453,0.11090398820673722,CHN,Asia,ISR,56.0,8
3069,Cyprus,Israel,3,1.0986122886681098,0.17577866248809984,CYP,Asia,ISR,56.0,8
3070,Czechia,Israel,4,1.3862943611198906,0.22180797641347444,CZE,Europe,ISR,56.0,8
3071,Denmark,Israel,2,0.6931471805599453,0.11090398820673722,DNK,Europe,ISR,56.0,8
3072,Egypt,Israel,1,0.0,0.0,EGY,Africa,ISR,56.0,8
3073,Ethiopia,Israel,1,0.0,0.0,ETH,Africa,ISR,56.0,8
3074,Finland,Israel,1,0.0,0.0,FIN,Europe,ISR,56.0,8
3075,France,Israel,9,2.1972245773362196,0.3515573249761997,FRA,Europe,ISR,56.0,8
3076,Georgia,Israel,3,1.0986122886681098,0.17577866248809984,GEO,Asia,ISR,56.0,8
3077,Germany,Israel,12,2.4849066497880004,0.3975866389015743,DEU,Europe,ISR,56.0,8
3078,Greece,Israel,3,1.0986122886681098,0.17577866248809984,GRC,Europe,ISR,56.0,8
3079,Hong Kong,Israel,1,0.0,0.0,HKG,Asia,ISR,56.0,8
3080,Hungary,Israel,2,0.6931471805599453,0.11090398820673722,HUN,Europe,ISR,56.0,8
3081,India,Israel,1,0.0,0.0,IND,Asia,ISR,56.0,8
3082,Italy,Israel,9,2.1972245773362196,0.3515573249761997,ITA,Europe,ISR,56.0,8
3083,Jordan,Israel,2,0.6931471805599453,0.11090398820673722,JOR,Asia,ISR,56.0,8
3084,Latvia,Israel,1,0.0,0.0,LVA,Europe,ISR,56.0,8
3085,Lithuania,Israel,1,0.0,0.0,LTU,Europe,ISR,56.0,8
3086,Netherlands,Israel,4,1.3862943611198906,0.22180797641347444,NLD,Europe,ISR,56.0,8
3087,Poland,Israel,4,1.3862943611198906,0.22180797641347444,POL,Europe,ISR,56.0,8
3088,Romania,Israel,5,1.6094379124341003,0.25751108605227985,ROU,Europe,ISR,56.0,8
3089,Russian Federation,Israel,10,2.302585092994046,0.3684150742590171,RUS,Europe,ISR,56.0,8
3090,Serbia,Israel,1,0.0,0.0,SRB,Europe,ISR,56.0,8
3091,South Africa,Israel,1,0.0,0.0,ZAF,Africa,ISR,56.0,8
3092,"Korea, Republic of",Israel,1,0.0,0.0,KOR,Asia,ISR,56.0,8
3093,Spain,Israel,6,1.791759469228055,0.28668265069483706,ESP,Europe,ISR,56.0,8
3094,Sweden,Israel,1,0.0,0.0,SWE,Europe,ISR,56.0,8
3095,Switzerland,Israel,5,1.6094379124341003,0.25751108605227985,CHE,Europe,ISR,56.0,8
3096,Thailand,Israel,2,0.6931471805599453,0.11090398820673722,THA,Asia,ISR,56.0,8
3097,Turkey,Israel,3,1.0986122886681098,0.17577866248809984,TUR,Asia,ISR,56.0,8
3098,Ukraine,Israel,7,1.9459101490553132,0.3113468571680022,UKR,Europe,ISR,56.0,8
3099,United Kingdom of Great Britain and Northern Ireland,Israel,6,1.791759469228055,0.28668265069483706,GBR,Europe,ISR,56.0,8
3100,United States of America,Israel,7,1.9459101490553132,0.3113468571680022,USA,Americas,ISR,56.0,8
3101,Uzbekistan,Israel,1,0.0,0.0,UZB,Asia,ISR,56.0,8
3102,Austria,Latvia,2,0.6931471805599453,0.11090398820673722,AUT,Europe,LVA,63.0,9
3103,Azerbaijan,Latvia,2,0.6931471805599453,0.11090398820673722,AZE,Asia,LVA,63.0,9
3104,Belarus,Latvia,2,0.6931471805599453,0.11090398820673722,BLR,Europe,LVA,63.0,9
3105,Belgium,Latvia,2,0.6931471805599453,0.11090398820673722,BEL,Europe,LVA,63.0,9
3106,Cyprus,Latvia,1,0.0,0.0,CYP,Asia,LVA,63.0,9
3107,Czechia,Latvia,2,0.6931471805599453,0.11090398820673722,CZE,Europe,LVA,63.0,9
3108,Denmark,Latvia,4,1.3862943611198906,0.22180797641347444,DNK,Europe,LVA,63.0,9
3109,Estonia,Latvia,1,0.0,0.0,EST,Europe,LVA,63.0,9
3110,Finland,Latvia,3,1.0986122886681098,0.17577866248809984,FIN,Europe,LVA,63.0,9
3111,France,Latvia,3,1.0986122886681098,0.17577866248809984,FRA,Europe,LVA,63.0,9
3112,Georgia,Latvia,2,0.6931471805599453,0.11090398820673722,GEO,Asia,LVA,63.0,9
3113,Germany,Latvia,14,2.6390573296152584,0.4222508453747394,DEU,Europe,LVA,63.0,9
3114,Greece,Latvia,2,0.6931471805599453,0.11090398820673722,GRC,Europe,LVA,63.0,9
3115,Hungary,Latvia,1,0.0,0.0,HUN,Europe,LVA,63.0,9
3116,Ireland,Latvia,1,0.0,0.0,IRL,Europe,LVA,63.0,9
3117,Israel,Latvia,1,0.0,0.0,ISR,Asia,LVA,63.0,9
3118,Italy,Latvia,9,2.1972245773362196,0.3515573249761997,ITA,Europe,LVA,63.0,9
3119,Lithuania,Latvia,2,0.6931471805599453,0.11090398820673722,LTU,Europe,LVA,63.0,9
3120,Malta,Latvia,1,0.0,0.0,MLT,Europe,LVA,63.0,9
3121,"Moldova, Republic of",Latvia,1,0.0,0.0,MDA,Europe,LVA,63.0,9
3122,Netherlands,Latvia,3,1.0986122886681098,0.17577866248809984,NLD,Europe,LVA,63.0,9
3123,Norway,Latvia,10,2.302585092994046,0.3684150742590171,NOR,Europe,LVA,63.0,9
3124,Poland,Latvia,2,0.6931471805599453,0.11090398820673722,POL,Europe,LVA,63.0,9
3125,Russian Federation,Latvia,8,2.0794415416798357,0.33271196462021163,RUS,Europe,LVA,63.0,9
3126,Spain,Latvia,3,1.0986122886681098,0.17577866248809984,ESP,Europe,LVA,63.0,9
3127,Sweden,Latvia,4,1.3862943611198906,0.22180797641347444,SWE,Europe,LVA,63.0,9
3128,Switzerland,Latvia,1,0.0,0.0,CHE,Europe,LVA,63.0,9
3129,Turkey,Latvia,2,0.6931471805599453,0.11090398820673722,TUR,Asia,LVA,63.0,9
3130,Ukraine,Latvia,2,0.6931471805599453,0.11090398820673722,UKR,Europe,LVA,63.0,9
3131,United Kingdom of Great Britain and Northern Ireland,Latvia,7,1.9459101490553132,0.3113468571680022,GBR,Europe,LVA,63.0,9
3132,United States of America,Latvia,1,0.0,0.0,USA,Americas,LVA,63.0,9
3133,Uzbekistan,Latvia,2,0.6931471805599453,0.11090398820673722,UZB,Asia,LVA,63.0,9
3134,Austria,Lithuania,1,0.0,0.0,AUT,Europe,LTU,64.0,9
3135,Belarus,Lithuania,1,0.0,0.0,BLR,Europe,LTU,64.0,9
3136,Belgium,Lithuania,5,1.6094379124341003,0.25751108605227985,BEL,Europe,LTU,64.0,9
3137,Cyprus,Lithuania,1,0.0,0.0,CYP,Asia,LTU,64.0,9
3138,Czechia,Lithuania,1,0.0,0.0,CZE,Europe,LTU,64.0,9
3139,Denmark,Lithuania,3,1.0986122886681098,0.17577866248809984,DNK,Europe,LTU,64.0,9
3140,Estonia,Lithuania,3,1.0986122886681098,0.17577866248809984,EST,Europe,LTU,64.0,9
3141,Finland,Lithuania,2,0.6931471805599453,0.11090398820673722,FIN,Europe,LTU,64.0,9
3142,France,Lithuania,3,1.0986122886681098,0.17577866248809984,FRA,Europe,LTU,64.0,9
3143,Georgia,Lithuania,1,0.0,0.0,GEO,Asia,LTU,64.0,9
3144,Germany,Lithuania,7,1.9459101490553132,0.3113468571680022,DEU,Europe,LTU,64.0,9
3145,Greece,Lithuania,4,1.3862943611198906,0.22180797641347444,GRC,Europe,LTU,64.0,9
3146,Ireland,Lithuania,4,1.3862943611198906,0.22180797641347444,IRL,Europe,LTU,64.0,9
3147,Israel,Lithuania,1,0.0,0.0,ISR,Asia,LTU,64.0,9
3148,Italy,Lithuania,7,1.9459101490553132,0.3113468571680022,ITA,Europe,LTU,64.0,9
3149,Latvia,Lithuania,2,0.6931471805599453,0.11090398820673722,LVA,Europe,LTU,64.0,9
3150,Malta,Lithuania,1,0.0,0.0,MLT,Europe,LTU,64.0,9
3151,Netherlands,Lithuania,1,0.0,0.0,NLD,Europe,LTU,64.0,9
3152,Norway,Lithuania,8,2.0794415416798357,0.33271196462021163,NOR,Europe,LTU,64.0,9
3153,Poland,Lithuania,1,0.0,0.0,POL,Europe,LTU,64.0,9
3154,Russian Federation,Lithuania,4,1.3862943611198906,0.22180797641347444,RUS,Europe,LTU,64.0,9
3155,Spain,Lithuania,4,1.3862943611198906,0.22180797641347444,ESP,Europe,LTU,64.0,9
3156,Sweden,Lithuania,2,0.6931471805599453,0.11090398820673722,SWE,Europe,LTU,64.0,9
3157,Turkey,Lithuania,1,0.0,0.0,TUR,Asia,LTU,64.0,9
3158,Ukraine,Lithuania,2,0.6931471805599453,0.11090398820673722,UKR,Europe,LTU,64.0,9
3159,United Kingdom of Great Britain and Northern Ireland,Lithuania,10,2.302585092994046,0.3684150742590171,GBR,Europe,LTU,64.0,9
3160,Austria,Luxembourg,2,0.6931471805599453,0.11090398820673722,AUT,Europe,LUX,60.0,8
3161,Bulgaria,Luxembourg,1,0.0,0.0,BGR,Europe,LUX,60.0,8
3162,Cabo Verde,Luxembourg,1,0.0,0.0,CPV,Africa,LUX,60.0,8
3163,Croatia,Luxembourg,1,0.0,0.0,HRV,Europe,LUX,60.0,8
3164,Denmark,Luxembourg,2,0.6931471805599453,0.11090398820673722,DNK,Europe,LUX,60.0,8
3165,France,Luxembourg,7,1.9459101490553132,0.3113468571680022,FRA,Europe,LUX,60.0,8
3166,Germany,Luxembourg,9,2.1972245773362196,0.3515573249761997,DEU,Europe,LUX,60.0,8
3167,Greece,Luxembourg,4,1.3862943611198906,0.22180797641347444,GRC,Europe,LUX,60.0,8
3168,Ireland,Luxembourg,1,0.0,0.0,IRL,Europe,LUX,60.0,8
3169,Italy,Luxembourg,7,1.9459101490553132,0.3113468571680022,ITA,Europe,LUX,60.0,8
3170,Malta,Luxembourg,1,0.0,0.0,MLT,Europe,LUX,60.0,8
3171,Morocco,Luxembourg,2,0.6931471805599453,0.11090398820673722,MAR,Africa,LUX,60.0,8
3172,Netherlands,Luxembourg,1,0.0,0.0,NLD,Europe,LUX,60.0,8
3173,Portugal,Luxembourg,7,1.9459101490553132,0.3113468571680022,PRT,Europe,LUX,60.0,8
3174,Spain,Luxembourg,12,2.4849066497880004,0.3975866389015743,ESP,Europe,LUX,60.0,8
3175,Sweden,Luxembourg,1,0.0,0.0,SWE,Europe,LUX,60.0,8
3176,Switzerland,Luxembourg,2,0.6931471805599453,0.11090398820673722,CHE,Europe,LUX,60.0,8
3177,Tunisia,Luxembourg,2,0.6931471805599453,0.11090398820673722,TUN,Africa,LUX,60.0,8
3178,Turkey,Luxembourg,3,1.0986122886681098,0.17577866248809984,TUR,Asia,LUX,60.0,8
3179,United Kingdom of Great Britain and Northern Ireland,Luxembourg,4,1.3862943611198906,0.22180797641347444,GBR,Europe,LUX,60.0,8
3180,Austria,North Macedonia,1,0.0,0.0,AUT,Europe,MKD,65.0,9
3181,Belgium,North Macedonia,1,0.0,0.0,BEL,Europe,MKD,65.0,9
3182,Croatia,North Macedonia,1,0.0,0.0,HRV,Europe,MKD,65.0,9
3183,Germany,North Macedonia,5,1.6094379124341003,0.25751108605227985,DEU,Europe,MKD,65.0,9
3184,Italy,North Macedonia,3,1.0986122886681098,0.17577866248809984,ITA,Europe,MKD,65.0,9
3185,Netherlands,North Macedonia,1,0.0,0.0,NLD,Europe,MKD,65.0,9
3186,Serbia,North Macedonia,1,0.0,0.0,SRB,Europe,MKD,65.0,9
3187,Slovenia,North Macedonia,1,0.0,0.0,SVN,Europe,MKD,65.0,9
3188,Sweden,North Macedonia,3,1.0986122886681098,0.17577866248809984,SWE,Europe,MKD,65.0,9
3189,Switzerland,North Macedonia,2,0.6931471805599453,0.11090398820673722,CHE,Europe,MKD,65.0,9
3190,Turkey,North Macedonia,2,0.6931471805599453,0.11090398820673722,TUR,Asia,MKD,65.0,9
3191,United Arab Emirates,North Macedonia,1,0.0,0.0,ARE,Asia,MKD,65.0,9
3192,United Kingdom of Great Britain and Northern Ireland,North Macedonia,1,0.0,0.0,GBR,Europe,MKD,65.0,9
3193,Austria,"Moldova, Republic of",1,0.0,0.0,AUT,Europe,MDA,66.0,9
3194,Cyprus,"Moldova, Republic of",1,0.0,0.0,CYP,Asia,MDA,66.0,9
3195,France,"Moldova, Republic of",1,0.0,0.0,FRA,Europe,MDA,66.0,9
3196,Germany,"Moldova, Republic of",2,0.6931471805599453,0.11090398820673722,DEU,Europe,MDA,66.0,9
3197,Greece,"Moldova, Republic of",1,0.0,0.0,GRC,Europe,MDA,66.0,9
3198,Ireland,"Moldova, Republic of",1,0.0,0.0,IRL,Europe,MDA,66.0,9
3199,Italy,"Moldova, Republic of",12,2.4849066497880004,0.3975866389015743,ITA,Europe,MDA,66.0,9
3200,Latvia,"Moldova, Republic of",1,0.0,0.0,LVA,Europe,MDA,66.0,9
3201,Portugal,"Moldova, Republic of",1,0.0,0.0,PRT,Europe,MDA,66.0,9
3202,Romania,"Moldova, Republic of",3,1.0986122886681098,0.17577866248809984,ROU,Europe,MDA,66.0,9
3203,Russian Federation,"Moldova, Republic of",5,1.6094379124341003,0.25751108605227985,RUS,Europe,MDA,66.0,9
3204,Turkey,"Moldova, Republic of",2,0.6931471805599453,0.11090398820673722,TUR,Asia,MDA,66.0,9
3205,Ukraine,"Moldova, Republic of",1,0.0,0.0,UKR,Europe,MDA,66.0,9
3206,United Arab Emirates,"Moldova, Republic of",1,0.0,0.0,ARE,Asia,MDA,66.0,9
3207,United Kingdom of Great Britain and Northern Ireland,"Moldova, Republic of",1,0.0,0.0,GBR,Europe,MDA,66.0,9
3208,Austria,Montenegro,2,0.6931471805599453,0.11090398820673722,AUT,Europe,MNE,74.0,10
3209,Belgium,Montenegro,2,0.6931471805599453,0.11090398820673722,BEL,Europe,MNE,74.0,10
3210,France,Montenegro,2,0.6931471805599453,0.11090398820673722,FRA,Europe,MNE,74.0,10
3211,Germany,Montenegro,2,0.6931471805599453,0.11090398820673722,DEU,Europe,MNE,74.0,10
3212,Italy,Montenegro,2,0.6931471805599453,0.11090398820673722,ITA,Europe,MNE,74.0,10
3213,Russian Federation,Montenegro,7,1.9459101490553132,0.3113468571680022,RUS,Europe,MNE,74.0,10
3214,Serbia,Montenegro,4,1.3862943611198906,0.22180797641347444,SRB,Europe,MNE,74.0,10
3215,Slovenia,Montenegro,2,0.6931471805599453,0.11090398820673722,SVN,Europe,MNE,74.0,10
3216,Switzerland,Montenegro,1,0.0,0.0,CHE,Europe,MNE,74.0,10
3217,Turkey,Montenegro,1,0.0,0.0,TUR,Asia,MNE,74.0,10
3218,United Kingdom of Great Britain and Northern Ireland,Montenegro,2,0.6931471805599453,0.11090398820673722,GBR,Europe,MNE,74.0,10
3219,Austria,Norway,2,0.6931471805599453,0.11090398820673722,AUT,Europe,NOR,49.0,7
3220,Belgium,Norway,3,1.0986122886681098,0.17577866248809984,BEL,Europe,NOR,49.0,7
3221,Bulgaria,Norway,1,0.0,0.0,BGR,Europe,NOR,49.0,7
3222,Croatia,Norway,9,2.1972245773362196,0.3515573249761997,HRV,Europe,NOR,49.0,7
3223,Cyprus,Norway,1,0.0,0.0,CYP,Asia,NOR,49.0,7
3224,Czechia,Norway,3,1.0986122886681098,0.17577866248809984,CZE,Europe,NOR,49.0,7
3225,Denmark,Norway,30,3.4011973816621555,0.5441937367471169,DNK,Europe,NOR,49.0,7
3226,Estonia,Norway,6,1.791759469228055,0.28668265069483706,EST,Europe,NOR,49.0,7
3227,Faroe Islands,Norway,2,0.6931471805599453,0.11090398820673722,FRO,Europe,NOR,49.0,7
3228,Finland,Norway,3,1.0986122886681098,0.17577866248809984,FIN,Europe,NOR,49.0,7
3229,France,Norway,15,2.70805020110221,0.4332897485403797,FRA,Europe,NOR,49.0,7
3230,Germany,Norway,26,3.258096538021482,0.5212975110671989,DEU,Europe,NOR,49.0,7
3231,Greece,Norway,11,2.3978952727983707,0.3836647634353647,GRC,Europe,NOR,49.0,7
3232,Hungary,Norway,1,0.0,0.0,HUN,Europe,NOR,49.0,7
3233,Iceland,Norway,5,1.6094379124341003,0.25751108605227985,ISL,Europe,NOR,49.0,7
3234,Ireland,Norway,3,1.0986122886681098,0.17577866248809984,IRL,Europe,NOR,49.0,7
3235,Italy,Norway,14,2.6390573296152584,0.4222508453747394,ITA,Europe,NOR,49.0,7
3236,Latvia,Norway,10,2.302585092994046,0.3684150742590171,LVA,Europe,NOR,49.0,7
3237,Lithuania,Norway,8,2.0794415416798357,0.33271196462021163,LTU,Europe,NOR,49.0,7
3238,Malta,Norway,2,0.6931471805599453,0.11090398820673722,MLT,Europe,NOR,49.0,7
3239,Morocco,Norway,1,0.0,0.0,MAR,Africa,NOR,49.0,7
3240,Netherlands,Norway,15,2.70805020110221,0.4332897485403797,NLD,Europe,NOR,49.0,7
3241,Pakistan,Norway,1,0.0,0.0,PAK,Asia,NOR,49.0,7
3242,Poland,Norway,31,3.4339872044851463,0.549440129181007,POL,Europe,NOR,49.0,7
3243,Portugal,Norway,3,1.0986122886681098,0.17577866248809984,PRT,Europe,NOR,49.0,7
3244,Qatar,Norway,1,0.0,0.0,QAT,Asia,NOR,49.0,7
3245,Romania,Norway,1,0.0,0.0,ROU,Europe,NOR,49.0,7
3246,Russian Federation,Norway,4,1.3862943611198906,0.22180797641347444,RUS,Europe,NOR,49.0,7
3247,Serbia,Norway,2,0.6931471805599453,0.11090398820673722,SRB,Europe,NOR,49.0,7
3248,Slovakia,Norway,1,0.0,0.0,SVK,Europe,NOR,49.0,7
3249,Spain,Norway,52,3.9512437185814275,0.6322014992739362,ESP,Europe,NOR,49.0,7
3250,Sweden,Norway,13,2.5649493574615367,0.4103935228604617,SWE,Europe,NOR,49.0,7
3251,Switzerland,Norway,3,1.0986122886681098,0.17577866248809984,CHE,Europe,NOR,49.0,7
3252,Thailand,Norway,3,1.0986122886681098,0.17577866248809984,THA,Asia,NOR,49.0,7
3253,Turkey,Norway,7,1.9459101490553132,0.3113468571680022,TUR,Asia,NOR,49.0,7
3254,Ukraine,Norway,1,0.0,0.0,UKR,Europe,NOR,49.0,7
3255,United Kingdom of Great Britain and Northern Ireland,Norway,42,3.7376696182833684,0.5980295078628393,GBR,Europe,NOR,49.0,7
3256,United States of America,Norway,5,1.6094379124341003,0.25751108605227985,USA,Americas,NOR,49.0,7
3257,Austria,Romania,8,2.0794415416798357,0.33271196462021163,AUT,Europe,ROU,57.0,8
3258,Belgium,Romania,4,1.3862943611198906,0.22180797641347444,BEL,Europe,ROU,57.0,8
3259,Bulgaria,Romania,3,1.0986122886681098,0.17577866248809984,BGR,Europe,ROU,57.0,8
3260,Cyprus,Romania,3,1.0986122886681098,0.17577866248809984,CYP,Asia,ROU,57.0,8
3261,Czechia,Romania,5,1.6094379124341003,0.25751108605227985,CZE,Europe,ROU,57.0,8
3262,Denmark,Romania,1,0.0,0.0,DNK,Europe,ROU,57.0,8
3263,France,Romania,7,1.9459101490553132,0.3113468571680022,FRA,Europe,ROU,57.0,8
3264,Germany,Romania,15,2.70805020110221,0.4332897485403797,DEU,Europe,ROU,57.0,8
3265,Greece,Romania,4,1.3862943611198906,0.22180797641347444,GRC,Europe,ROU,57.0,8
3266,Hungary,Romania,1,0.0,0.0,HUN,Europe,ROU,57.0,8
