,src,iso-alpha-3,region,trg,weights
2404,Cameroon,CMR,Africa,Togo,1
2405,Cameroon,CMR,Africa,Turkey,1
2491,Canada,CAN,Americas,Algeria,1
2492,Canada,CAN,Americas,Antigua and Barbuda,1
2493,Canada,CAN,Americas,Aruba,1
2494,Canada,CAN,Americas,Australia,1
2495,Canada,CAN,Americas,Austria,1
2496,Canada,CAN,Americas,Bahamas,1
2497,Canada,CAN,Americas,Barbados,1
2498,Canada,CAN,Americas,Belgium,1
2499,Canada,CAN,Americas,Bermuda,1
2500,Canada,CAN,Americas,Brazil,1
2501,Canada,CAN,Americas,Cayman Islands,1
2502,Canada,CAN,Americas,Chile,1
2503,Canada,CAN,Americas,China,1
2504,Canada,CAN,Americas,Colombia,1
2505,Canada,CAN,Americas,Costa Rica,1
2506,Canada,CAN,Americas,Cuba,1
2507,Canada,CAN,Americas,Denmark,1
2508,Canada,CAN,Americas,Dominican Republic,1
2509,Canada,CAN,Americas,Egypt,1
2510,Canada,CAN,Americas,El Salvador,1
2511,Canada,CAN,Americas,Ethiopia,1
2512,Canada,CAN,Americas,France,1
2513,Canada,CAN,Americas,Germany,1
2514,Canada,CAN,Americas,Greece,1
2515,Canada,CAN,Americas,Grenada,1
2516,Canada,CAN,Americas,Guadeloupe,1
2517,Canada,CAN,Americas,Guyana,1
2518,Canada,CAN,Americas,Haiti,1
2519,Canada,CAN,Americas,Hong Kong,1
2520,Canada,CAN,Americas,Iceland,1
2521,Canada,CAN,Americas,Ireland,1
2522,Canada,CAN,Americas,Israel,1
2523,Canada,CAN,Americas,Italy,1
2524,Canada,CAN,Americas,Jamaica,1
2525,Canada,CAN,Americas,Japan,1
2526,Canada,CAN,Americas,Jordan,1
2527,Canada,CAN,Americas,Martinique,1
2528,Canada,CAN,Americas,Mexico,1
2529,Canada,CAN,Americas,Morocco,1
2530,Canada,CAN,Americas,Netherlands,1
2531,Canada,CAN,Americas,Netherlands Antilles,1
2532,Canada,CAN,Americas,New Zealand,1
2533,Canada,CAN,Americas,Pakistan,1
2534,Canada,CAN,Americas,Panama,1
2535,Canada,CAN,Americas,Peru,1
2536,Canada,CAN,Americas,Philippines,1
2537,Canada,CAN,Americas,Poland,1
2538,Canada,CAN,Americas,Portugal,1
2539,Canada,CAN,Americas,Puerto Rico,1
2540,Canada,CAN,Americas,Qatar,1
2541,Canada,CAN,Americas,Russian Federation,1
2542,Canada,CAN,Americas,Saint Lucia,1
2543,Canada,CAN,Americas,Saint Pierre and Miquelon,1
2544,Canada,CAN,Americas,Saudi Arabia,1
2545,Canada,CAN,Americas,"Korea, Republic of",1
2546,Canada,CAN,Americas,Spain,1
2547,Canada,CAN,Americas,Switzerland,1
2548,Canada,CAN,Americas,Taiwan,1
2549,Canada,CAN,Americas,Trinidad and Tobago,1
2550,Canada,CAN,Americas,Tunisia,1
2551,Canada,CAN,Americas,Turkey,1
2552,Canada,CAN,Americas,Turks and Caicos Islands,1
2553,Canada,CAN,Americas,United Arab Emirates,1
2554,Canada,CAN,Americas,United Kingdom of Great Britain and Northern Ireland,1
2555,Canada,CAN,Americas,United States of America,1
2621,Cayman Islands,CYM,Americas,Bahamas,1
2622,Cayman Islands,CYM,Americas,Canada,1
2623,Cayman Islands,CYM,Americas,Cuba,1
2624,Cayman Islands,CYM,Americas,Honduras,1
2625,Cayman Islands,CYM,Americas,Jamaica,1
2626,Cayman Islands,CYM,Americas,United States of America,1
2633,Central African Republic,CAF,Africa,Cameroon,1
2634,Central African Republic,CAF,Africa,Morocco,1
2645,Chad,TCD,Africa,Cameroon,1
2646,Chad,TCD,Africa,Ethiopia,1
2647,Chad,TCD,Africa,France,1
2648,Chad,TCD,Africa,Niger,1
2649,Chad,TCD,Africa,Nigeria,1
2650,Chad,TCD,Africa,Turkey,1
2681,Chile,CHL,Americas,Argentina,1
2682,Chile,CHL,Americas,Australia,1
2683,Chile,CHL,Americas,Bolivia,1
2684,Chile,CHL,Americas,Brazil,1
2685,Chile,CHL,Americas,Canada,1
2686,Chile,CHL,Americas,Colombia,1
2687,Chile,CHL,Americas,Dominican Republic,1
2688,Chile,CHL,Americas,Ecuador,1
2689,Chile,CHL,Americas,France,1
2690,Chile,CHL,Americas,French Polynesia,1
2691,Chile,CHL,Americas,Mexico,1
2692,Chile,CHL,Americas,New Zealand,1
2693,Chile,CHL,Americas,Panama,1
2694,Chile,CHL,Americas,Paraguay,1
2695,Chile,CHL,Americas,Peru,1
2696,Chile,CHL,Americas,Spain,1
2697,Chile,CHL,Americas,United States of America,1
2698,Chile,CHL,Americas,Uruguay,1
2699,Chile,CHL,Americas,Venezuela (Bolivarian Republic of),1
2738,China,CHN,Asia,Algeria,1
2739,China,CHN,Asia,Angola,1
2740,China,CHN,Asia,Australia,1
2741,China,CHN,Asia,Austria,1
2742,China,CHN,Asia,Azerbaijan,1
2743,China,CHN,Asia,Bangladesh,1
2744,China,CHN,Asia,Belgium,1
2745,China,CHN,Asia,Brunei,1
2746,China,CHN,Asia,Myanmar,1
2747,China,CHN,Asia,Cambodia,1
2748,China,CHN,Asia,Canada,1
2749,China,CHN,Asia,Denmark,1
2750,China,CHN,Asia,Egypt,1
2751,China,CHN,Asia,Ethiopia,1
2752,China,CHN,Asia,Finland,1
2753,China,CHN,Asia,France,1
2754,China,CHN,Asia,Georgia,1
2755,China,CHN,Asia,Germany,1
2756,China,CHN,Asia,Hong Kong,1
2757,China,CHN,Asia,India,1
2758,China,CHN,Asia,Indonesia,1
2759,China,CHN,Asia,Iran (Islamic Republic of),1
2760,China,CHN,Asia,Israel,1
2761,China,CHN,Asia,Italy,1
2762,China,CHN,Asia,Japan,1
2763,China,CHN,Asia,Kazakhstan,1
2764,China,CHN,Asia,Kenya,1
2765,China,CHN,Asia,Kyrgyzstan,1
2766,China,CHN,Asia,Lao People's Democratic Republic,1
2767,China,CHN,Asia,Macao,1
2768,China,CHN,Asia,Malaysia,1
2769,China,CHN,Asia,Maldives,1
2770,China,CHN,Asia,Mauritius,1
2771,China,CHN,Asia,Mexico,1
2772,China,CHN,Asia,Mongolia,1
2773,China,CHN,Asia,Nepal,1
2774,China,CHN,Asia,Netherlands,1
2775,China,CHN,Asia,New Zealand,1
2776,China,CHN,Asia,Korea (Democratic People's Republic of),1
2777,China,CHN,Asia,Northern Mariana Islands,1
2778,China,CHN,Asia,Pakistan,1
2779,China,CHN,Asia,Philippines,1
2780,China,CHN,Asia,Poland,1
2781,China,CHN,Asia,Qatar,1
2782,China,CHN,Asia,Russian Federation,1
2783,China,CHN,Asia,Saudi Arabia,1
2784,China,CHN,Asia,Singapore,1
2785,China,CHN,Asia,South Africa,1
2786,China,CHN,Asia,"Korea, Republic of",1
2787,China,CHN,Asia,Spain,1
2788,China,CHN,Asia,Sri Lanka,1
2789,China,CHN,Asia,Sweden,1
2790,China,CHN,Asia,Switzerland,1
2791,China,CHN,Asia,Taiwan,1
2792,China,CHN,Asia,Tajikistan,1
2793,China,CHN,Asia,Thailand,1
2794,China,CHN,Asia,Turkey,1
2795,China,CHN,Asia,Turkmenistan,1
2796,China,CHN,Asia,United Arab Emirates,1
2797,China,CHN,Asia,United Kingdom of Great Britain and Northern Ireland,1
2798,China,CHN,Asia,United States of America,1
2799,China,CHN,Asia,Uzbekistan,1
2800,China,CHN,Asia,Viet Nam,1
3746,Christmas Island,CXR,Oceania,Australia,1
3747,Christmas Island,CXR,Oceania,Cocos (Keeling) Islands,1
3750,Cocos (Keeling) Islands,CCK,Oceania,Christmas Island,1
3751,Colombia,COL,Americas,Argentina,1
3752,Colombia,COL,Americas,Aruba,1
3753,Colombia,COL,Americas,Bolivia,1
3754,Colombia,COL,Americas,Brazil,1
3755,Colombia,COL,Americas,Canada,1
3756,Colombia,COL,Americas,Chile,1
3757,Colombia,COL,Americas,Costa Rica,1
3758,Colombia,COL,Americas,Cuba,1
3759,Colombia,COL,Americas,Dominican Republic,1
3760,Colombia,COL,Americas,Ecuador,1
3761,Colombia,COL,Americas,El Salvador,1
3762,Colombia,COL,Americas,France,1
3763,Colombia,COL,Americas,Germany,1
3764,Colombia,COL,Americas,Guatemala,1
3765,Colombia,COL,Americas,Mexico,1
3766,Colombia,COL,Americas,Netherlands Antilles,1
3767,Colombia,COL,Americas,Panama,1
3768,Colombia,COL,Americas,Peru,1
3769,Colombia,COL,Americas,Puerto Rico,1
3770,Colombia,COL,Americas,Spain,1
3771,Colombia,COL,Americas,United States of America,1
3772,Colombia,COL,Americas,Venezuela (Bolivarian Republic of),1
3861,Comoros,COM,Africa,Djibouti,1
3862,Comoros,COM,Africa,Kenya,1
3863,Comoros,COM,Africa,Madagascar,1
3864,Comoros,COM,Africa,Mayotte,1
3865,Comoros,COM,Africa,Réunion,1
3866,Comoros,COM,Africa,"Tanzania, United Republic of",1
3873,Congo,COG,Africa,Angola,1
3874,Congo,COG,Africa,Benin,1
3875,Congo,COG,Africa,Cameroon,1
3876,Congo,COG,Africa,"Congo, Democratic Republic of the",1
3877,Congo,COG,Africa,Ethiopia,1
3878,Congo,COG,Africa,France,1
3879,Congo,COG,Africa,Gabon,1
3880,Congo,COG,Africa,Kenya,1
3881,Congo,COG,Africa,Morocco,1
3882,Congo,COG,Africa,Rwanda,1
3883,Congo,COG,Africa,South Africa,1
3928,"Congo, Democratic Republic of the",COD,Africa,Belgium,1
3929,"Congo, Democratic Republic of the",COD,Africa,Cameroon,1
3930,"Congo, Democratic Republic of the",COD,Africa,Congo,1
3931,"Congo, Democratic Republic of the",COD,Africa,France,1
3932,"Congo, Democratic Republic of the",COD,Africa,Gabon,1
3933,"Congo, Democratic Republic of the",COD,Africa,Kenya,1
3934,"Congo, Democratic Republic of the",COD,Africa,South Africa,1
3935,"Congo, Democratic Republic of the",COD,Africa,Turkey,1
3936,"Congo, Democratic Republic of the",COD,Africa,Zambia,1
4009,Cook Islands,COK,Oceania,Australia,1
4010,Cook Islands,COK,Oceania,French Polynesia,1
4011,Cook Islands,COK,Oceania,New Zealand,1
4012,Cook Islands,COK,Oceania,United States of America,1
4013,Costa Rica,CRI,Americas,Canada,1
4014,Costa Rica,CRI,Americas,Colombia,1
4015,Costa Rica,CRI,Americas,Dominican Republic,1
4016,Costa Rica,CRI,Americas,El Salvador,1
4017,Costa Rica,CRI,Americas,Guatemala,1
4018,Costa Rica,CRI,Americas,Honduras,1
4019,Costa Rica,CRI,Americas,Mexico,1
4020,Costa Rica,CRI,Americas,Nicaragua,1
4021,Costa Rica,CRI,Americas,Panama,1
4022,Costa Rica,CRI,Americas,Peru,1
4023,Costa Rica,CRI,Americas,Spain,1
4024,Costa Rica,CRI,Americas,United States of America,1
4037,Côte d'Ivoire,CIV,Africa,Algeria,1
4038,Côte d'Ivoire,CIV,Africa,Belgium,1
4039,Côte d'Ivoire,CIV,Africa,Benin,1
4040,Côte d'Ivoire,CIV,Africa,Burkina Faso,1
4041,Côte d'Ivoire,CIV,Africa,Cameroon,1
4042,Côte d'Ivoire,CIV,Africa,France,1
4043,Côte d'Ivoire,CIV,Africa,Gabon,1
4044,Côte d'Ivoire,CIV,Africa,Ghana,1
4045,Côte d'Ivoire,CIV,Africa,Guinea,1
4046,Côte d'Ivoire,CIV,Africa,Kenya,1
4047,Côte d'Ivoire,CIV,Africa,Liberia,1
4048,Côte d'Ivoire,CIV,Africa,Mali,1
4049,Côte d'Ivoire,CIV,Africa,Morocco,1
4050,Côte d'Ivoire,CIV,Africa,Nigeria,1
4051,Côte d'Ivoire,CIV,Africa,Senegal,1
4052,Côte d'Ivoire,CIV,Africa,Sierra Leone,1
4053,Côte d'Ivoire,CIV,Africa,Togo,1
4054,Côte d'Ivoire,CIV,Africa,Tunisia,1
4055,Côte d'Ivoire,CIV,Africa,Turkey,1
4132,Croatia,HRV,Europe,Austria,1
4133,Croatia,HRV,Europe,Belgium,1
4134,Croatia,HRV,Europe,Bosnia and Herzegovina,1
4135,Croatia,HRV,Europe,Czechia,1
4136,Croatia,HRV,Europe,Denmark,1
4137,Croatia,HRV,Europe,Estonia,1
4138,Croatia,HRV,Europe,Finland,1
4139,Croatia,HRV,Europe,France,1
4140,Croatia,HRV,Europe,Germany,1
4141,Croatia,HRV,Europe,Greece,1
4142,Croatia,HRV,Europe,Hungary,1
4143,Croatia,HRV,Europe,Ireland,1
4144,Croatia,HRV,Europe,Italy,1
4145,Croatia,HRV,Europe,Luxembourg,1
4146,Croatia,HRV,Europe,North Macedonia,1
4147,Croatia,HRV,Europe,Netherlands,1
4148,Croatia,HRV,Europe,Norway,1
4149,Croatia,HRV,Europe,Poland,1
4150,Croatia,HRV,Europe,Russian Federation,1
4151,Croatia,HRV,Europe,Serbia,1
4152,Croatia,HRV,Europe,Spain,1
4153,Croatia,HRV,Europe,Sweden,1
4154,Croatia,HRV,Europe,Switzerland,1
4155,Croatia,HRV,Europe,Turkey,1
4156,Croatia,HRV,Europe,United Kingdom of Great Britain and Northern Ireland,1
4257,Cuba,CUB,Americas,Angola,1
4258,Cuba,CUB,Americas,Argentina,1
4259,Cuba,CUB,Americas,Bahamas,1
4260,Cuba,CUB,Americas,Canada,1
4261,Cuba,CUB,Americas,Cayman Islands,1
4262,Cuba,CUB,Americas,Colombia,1
4263,Cuba,CUB,Americas,Dominican Republic,1
4264,Cuba,CUB,Americas,Ecuador,1
4265,Cuba,CUB,Americas,El Salvador,1
4266,Cuba,CUB,Americas,France,1
4267,Cuba,CUB,Americas,Germany,1
4268,Cuba,CUB,Americas,Italy,1
4269,Cuba,CUB,Americas,Jamaica,1
4270,Cuba,CUB,Americas,Martinique,1
4271,Cuba,CUB,Americas,Mexico,1
4272,Cuba,CUB,Americas,Netherlands,1
4273,Cuba,CUB,Americas,Panama,1
4274,Cuba,CUB,Americas,Peru,1
4275,Cuba,CUB,Americas,Russian Federation,1
4276,Cuba,CUB,Americas,Spain,1
4277,Cuba,CUB,Americas,Switzerland,1
4278,Cuba,CUB,Americas,United Kingdom of Great Britain and Northern Ireland,1
4279,Cuba,CUB,Americas,Venezuela (Bolivarian Republic of),1
4326,Cyprus,CYP,Asia,Austria,1
4327,Cyprus,CYP,Asia,Bahrain,1
4328,Cyprus,CYP,Asia,Belarus,1
4329,Cyprus,CYP,Asia,Belgium,1
4330,Cyprus,CYP,Asia,Bulgaria,1
4331,Cyprus,CYP,Asia,Egypt,1
4332,Cyprus,CYP,Asia,France,1
4333,Cyprus,CYP,Asia,Germany,1
4334,Cyprus,CYP,Asia,Greece,1
4335,Cyprus,CYP,Asia,Hungary,1
4336,Cyprus,CYP,Asia,Israel,1
4337,Cyprus,CYP,Asia,Italy,1
4338,Cyprus,CYP,Asia,Jordan,1
4339,Cyprus,CYP,Asia,Latvia,1
4340,Cyprus,CYP,Asia,Lebanon,1
4341,Cyprus,CYP,Asia,Lithuania,1
4342,Cyprus,CYP,Asia,Malta,1
4343,Cyprus,CYP,Asia,"Moldova, Republic of",1
4344,Cyprus,CYP,Asia,Netherlands,1
4345,Cyprus,CYP,Asia,Norway,1
4346,Cyprus,CYP,Asia,Poland,1
4347,Cyprus,CYP,Asia,Qatar,1
4348,Cyprus,CYP,Asia,Romania,1
4349,Cyprus,CYP,Asia,Russian Federation,1
4350,Cyprus,CYP,Asia,Serbia,1
4351,Cyprus,CYP,Asia,Sweden,1
4352,Cyprus,CYP,Asia,Switzerland,1
4353,Cyprus,CYP,Asia,Turkey,1
4354,Cyprus,CYP,Asia,Ukraine,1
4355,Cyprus,CYP,Asia,United Arab Emirates,1
4356,Cyprus,CYP,Asia,United Kingdom of Great Britain and Northern Ireland,1
4388,Czechia,CZE,Europe,Armenia,1
4389,Czechia,CZE,Europe,Austria,1
4390,Czechia,CZE,Europe,Azerbaijan,1
4391,Czechia,CZE,Europe,Belarus,1
4392,Czechia,CZE,Europe,Belgium,1
4393,Czechia,CZE,Europe,Bulgaria,1
4394,Czechia,CZE,Europe,Croatia,1
4395,Czechia,CZE,Europe,Denmark,1
4396,Czechia,CZE,Europe,Finland,1
4397,Czechia,CZE,Europe,France,1
4398,Czechia,CZE,Europe,Germany,1
4399,Czechia,CZE,Europe,Greece,1
4400,Czechia,CZE,Europe,Hungary,1
4401,Czechia,CZE,Europe,Ireland,1
4402,Czechia,CZE,Europe,Israel,1
4403,Czechia,CZE,Europe,Italy,1
4404,Czechia,CZE,Europe,Kazakhstan,1
4405,Czechia,CZE,Europe,Latvia,1
4406,Czechia,CZE,Europe,Lithuania,1
4407,Czechia,CZE,Europe,Malta,1
4408,Czechia,CZE,Europe,Netherlands,1
4409,Czechia,CZE,Europe,Norway,1
4410,Czechia,CZE,Europe,Poland,1
4411,Czechia,CZE,Europe,Portugal,1
4412,Czechia,CZE,Europe,Romania,1
4413,Czechia,CZE,Europe,Russian Federation,1
4414,Czechia,CZE,Europe,Serbia,1
4415,Czechia,CZE,Europe,Slovakia,1
4416,Czechia,CZE,Europe,Slovenia,1
4417,Czechia,CZE,Europe,"Korea, Republic of",1
4418,Czechia,CZE,Europe,Spain,1
4419,Czechia,CZE,Europe,Sweden,1
4420,Czechia,CZE,Europe,Switzerland,1
4421,Czechia,CZE,Europe,Turkey,1
4422,Czechia,CZE,Europe,Ukraine,1
4423,Czechia,CZE,Europe,United Arab Emirates,1
4424,Czechia,CZE,Europe,United Kingdom of Great Britain and Northern Ireland,1
4425,Czechia,CZE,Europe,Uzbekistan,1
4540,Denmark,DNK,Europe,Austria,1
4541,Denmark,DNK,Europe,Belgium,1
4542,Denmark,DNK,Europe,Bosnia and Herzegovina,1
4543,Denmark,DNK,Europe,Bulgaria,1
4544,Denmark,DNK,Europe,Canada,1
4545,Denmark,DNK,Europe,China,1
4546,Denmark,DNK,Europe,Croatia,1
4547,Denmark,DNK,Europe,Czechia,1
4548,Denmark,DNK,Europe,Egypt,1
4549,Denmark,DNK,Europe,Estonia,1
4550,Denmark,DNK,Europe,Faroe Islands,1
4551,Denmark,DNK,Europe,Finland,1
4552,Denmark,DNK,Europe,France,1
4553,Denmark,DNK,Europe,Germany,1
4554,Denmark,DNK,Europe,Greece,1
4555,Denmark,DNK,Europe,Greenland,1
4556,Denmark,DNK,Europe,Hungary,1
4557,Denmark,DNK,Europe,Iceland,1
4558,Denmark,DNK,Europe,Ireland,1
4559,Denmark,DNK,Europe,Israel,1
4560,Denmark,DNK,Europe,Italy,1
4561,Denmark,DNK,Europe,Japan,1
4562,Denmark,DNK,Europe,Latvia,1
4563,Denmark,DNK,Europe,Lithuania,1
4564,Denmark,DNK,Europe,Luxembourg,1
4565,Denmark,DNK,Europe,Malta,1
4566,Denmark,DNK,Europe,Morocco,1
4567,Denmark,DNK,Europe,Netherlands,1
4568,Denmark,DNK,Europe,Norway,1
4569,Denmark,DNK,Europe,Pakistan,1
4570,Denmark,DNK,Europe,Poland,1
4571,Denmark,DNK,Europe,Portugal,1
4572,Denmark,DNK,Europe,Qatar,1
4573,Denmark,DNK,Europe,Romania,1
4574,Denmark,DNK,Europe,Russian Federation,1
4575,Denmark,DNK,Europe,Serbia,1
4576,Denmark,DNK,Europe,Singapore,1
4577,Denmark,DNK,Europe,Slovenia,1
4578,Denmark,DNK,Europe,Spain,1
4579,Denmark,DNK,Europe,Sweden,1
4580,Denmark,DNK,Europe,Switzerland,1
4581,Denmark,DNK,Europe,Thailand,1
4582,Denmark,DNK,Europe,Turkey,1
4583,Denmark,DNK,Europe,United Arab Emirates,1
4584,Denmark,DNK,Europe,United Kingdom of Great Britain and Northern Ireland,1
4585,Denmark,DNK,Europe,United States of America,1
4632,Djibouti,DJI,Africa,Comoros,1
4633,Djibouti,DJI,Africa,Ethiopia,1
4634,Djibouti,DJI,Africa,France,1
4635,Djibouti,DJI,Africa,Kenya,1
4636,Djibouti,DJI,Africa,Saudi Arabia,1
4637,Djibouti,DJI,Africa,Somalia,1
4638,Djibouti,DJI,Africa,Turkey,1
4639,Djibouti,DJI,Africa,United Arab Emirates,1
4640,Djibouti,DJI,Africa,Yemen,1
4659,Dominica,DMA,Americas,Antigua and Barbuda,1
4660,Dominica,DMA,Americas,Barbados,1
4661,Dominica,DMA,Americas,Virgin Islands (British),1
4662,Dominica,DMA,Americas,Guadeloupe,1
4663,Dominica,DMA,Americas,Netherlands Antilles,1
4664,Dominica,DMA,Americas,Puerto Rico,1
4665,Dominica,DMA,Americas,Saint Vincent and the Grenadines,1
4667,Dominican Republic,DOM,Americas,Antigua and Barbuda,1
4668,Dominican Republic,DOM,Americas,Argentina,1
4669,Dominican Republic,DOM,Americas,Aruba,1
4670,Dominican Republic,DOM,Americas,Brazil,1
4671,Dominican Republic,DOM,Americas,Canada,1
4672,Dominican Republic,DOM,Americas,Chile,1
4673,Dominican Republic,DOM,Americas,Colombia,1
4674,Dominican Republic,DOM,Americas,Costa Rica,1
4675,Dominican Republic,DOM,Americas,Cuba,1
4676,Dominican Republic,DOM,Americas,France,1
4677,Dominican Republic,DOM,Americas,Germany,1
4678,Dominican Republic,DOM,Americas,Guadeloupe,1
4679,Dominican Republic,DOM,Americas,Haiti,1
4680,Dominican Republic,DOM,Americas,Italy,1
4681,Dominican Republic,DOM,Americas,Jamaica,1
4682,Dominican Republic,DOM,Americas,Netherlands,1
4683,Dominican Republic,DOM,Americas,Netherlands Antilles,1
4684,Dominican Republic,DOM,Americas,Panama,1
4685,Dominican Republic,DOM,Americas,Peru,1
4686,Dominican Republic,DOM,Americas,Puerto Rico,1
4687,Dominican Republic,DOM,Americas,Russian Federation,1
4688,Dominican Republic,DOM,Americas,Spain,1
4689,Dominican Republic,DOM,Americas,Switzerland,1
4690,Dominican Republic,DOM,Americas,Turks and Caicos Islands,1
4691,Dominican Republic,DOM,Americas,United Kingdom of Great Britain and Northern Ireland,1
4692,Dominican Republic,DOM,Americas,United States of America,1
4693,Dominican Republic,DOM,Americas,Venezuela (Bolivarian Republic of),1
4721,East Timor,TL,Asia,Australia,1
4722,East Timor,TL,Asia,Indonesia,1
4723,East Timor,TL,Asia,Singapore,1
4724,Ecuador,ECU,Americas,Argentina,1
4725,Ecuador,ECU,Americas,Brazil,1
4726,Ecuador,ECU,Americas,Chile,1
4727,Ecuador,ECU,Americas,Colombia,1
4728,Ecuador,ECU,Americas,Cuba,1
4729,Ecuador,ECU,Americas,El Salvador,1
4730,Ecuador,ECU,Americas,Mexico,1
4731,Ecuador,ECU,Americas,Netherlands,1
4732,Ecuador,ECU,Americas,Panama,1
4733,Ecuador,ECU,Americas,Peru,1
4734,Ecuador,ECU,Americas,Spain,1
4735,Ecuador,ECU,Americas,United States of America,1
4736,Ecuador,ECU,Americas,Venezuela (Bolivarian Republic of),1
4750,Egypt,EGY,Africa,Algeria,1
4751,Egypt,EGY,Africa,Austria,1
4752,Egypt,EGY,Africa,Bahrain,1
4753,Egypt,EGY,Africa,Belgium,1
4754,Egypt,EGY,Africa,Canada,1
4755,Egypt,EGY,Africa,China,1
4756,Egypt,EGY,Africa,Cyprus,1
4757,Egypt,EGY,Africa,Denmark,1
4758,Egypt,EGY,Africa,Eritrea,1
4759,Egypt,EGY,Africa,Ethiopia,1
4760,Egypt,EGY,Africa,France,1
4761,Egypt,EGY,Africa,Germany,1
4762,Egypt,EGY,Africa,Ghana,1
4763,Egypt,EGY,Africa,Greece,1
4764,Egypt,EGY,Africa,Hungary,1
4765,Egypt,EGY,Africa,India,1
4766,Egypt,EGY,Africa,Indonesia,1
4767,Egypt,EGY,Africa,Iraq,1
4768,Egypt,EGY,Africa,Israel,1
4769,Egypt,EGY,Africa,Italy,1
4770,Egypt,EGY,Africa,Jordan,1
4771,Egypt,EGY,Africa,Kenya,1
4772,Egypt,EGY,Africa,Kuwait,1
4773,Egypt,EGY,Africa,Lebanon,1
4774,Egypt,EGY,Africa,Libya,1
4775,Egypt,EGY,Africa,Morocco,1
4776,Egypt,EGY,Africa,Netherlands,1
4777,Egypt,EGY,Africa,Nigeria,1
4778,Egypt,EGY,Africa,Oman,1
4779,Egypt,EGY,Africa,Qatar,1
4780,Egypt,EGY,Africa,Russian Federation,1
4781,Egypt,EGY,Africa,Saudi Arabia,1
4782,Egypt,EGY,Africa,South Africa,1
4783,Egypt,EGY,Africa,South Sudan,1
4784,Egypt,EGY,Africa,Spain,1
4785,Egypt,EGY,Africa,Sudan,1
4786,Egypt,EGY,Africa,Switzerland,1
4787,Egypt,EGY,Africa,"Tanzania, United Republic of",1
4788,Egypt,EGY,Africa,Thailand,1
4789,Egypt,EGY,Africa,Tunisia,1
4790,Egypt,EGY,Africa,Turkey,1
4791,Egypt,EGY,Africa,Uganda,1
4792,Egypt,EGY,Africa,United Arab Emirates,1
4793,Egypt,EGY,Africa,United Kingdom of Great Britain and Northern Ireland,1
4794,Egypt,EGY,Africa,United States of America,1
4795,Egypt,EGY,Africa,Yemen,1
4888,El Salvador,SLV,Americas,Belize,1
4889,El Salvador,SLV,Americas,Canada,1
4890,El Salvador,SLV,Americas,Colombia,1
4891,El Salvador,SLV,Americas,Costa Rica,1
4892,El Salvador,SLV,Americas,Cuba,1
4893,El Salvador,SLV,Americas,Ecuador,1
4894,El Salvador,SLV,Americas,Guatemala,1
4895,El Salvador,SLV,Americas,Honduras,1
4896,El Salvador,SLV,Americas,Mexico,1
4897,El Salvador,SLV,Americas,Nicaragua,1
4898,El Salvador,SLV,Americas,Panama,1
4899,El Salvador,SLV,Americas,Peru,1
4900,El Salvador,SLV,Americas,Spain,1
4901,El Salvador,SLV,Americas,United States of America,1
4916,Equatorial Guinea,GNQ,Africa,Benin,1
4917,Equatorial Guinea,GNQ,Africa,Cameroon,1
4918,Equatorial Guinea,GNQ,Africa,Ethiopia,1
4919,Equatorial Guinea,GNQ,Africa,Gabon,1
4920,Equatorial Guinea,GNQ,Africa,Morocco,1
4921,Equatorial Guinea,GNQ,Africa,Nigeria,1
4922,Equatorial Guinea,GNQ,Africa,Spain,1
4930,Eritrea,ERI,Africa,Egypt,1
4931,Eritrea,ERI,Africa,Kenya,1
4932,Eritrea,ERI,Africa,Saudi Arabia,1
4933,Eritrea,ERI,Africa,South Sudan,1
4934,Eritrea,ERI,Africa,Sudan,1
4935,Eritrea,ERI,Africa,Yemen,1
4954,Estonia,EST,Europe,Belgium,1
4955,Estonia,EST,Europe,Croatia,1
4956,Estonia,EST,Europe,Denmark,1
4957,Estonia,EST,Europe,Finland,1
4958,Estonia,EST,Europe,France,1
4959,Estonia,EST,Europe,Germany,1
4960,Estonia,EST,Europe,Greece,1
4961,Estonia,EST,Europe,Italy,1
4962,Estonia,EST,Europe,Latvia,1
4963,Estonia,EST,Europe,Lithuania,1
4964,Estonia,EST,Europe,Netherlands,1
4965,Estonia,EST,Europe,Norway,1
4966,Estonia,EST,Europe,Poland,1
4967,Estonia,EST,Europe,Russian Federation,1
4968,Estonia,EST,Europe,Spain,1
4969,Estonia,EST,Europe,Sweden,1
4970,Estonia,EST,Europe,Turkey,1
4971,Estonia,EST,Europe,Ukraine,1
4972,Estonia,EST,Europe,United Kingdom of Great Britain and Northern Ireland,1
4992,Ethiopia,ETH,Africa,Angola,1
4993,Ethiopia,ETH,Africa,Bahrain,1
4994,Ethiopia,ETH,Africa,Benin,1
4995,Ethiopia,ETH,Africa,Burkina Faso,1
4996,Ethiopia,ETH,Africa,Cameroon,1
4997,Ethiopia,ETH,Africa,Chad,1
4998,Ethiopia,ETH,Africa,China,1
4999,Ethiopia,ETH,Africa,Congo,1
5000,Ethiopia,ETH,Africa,"Congo, Democratic Republic of the",1
5001,Ethiopia,ETH,Africa,Djibouti,1
5002,Ethiopia,ETH,Africa,Egypt,1
5003,Ethiopia,ETH,Africa,Equatorial Guinea,1
5004,Ethiopia,ETH,Africa,France,1
5005,Ethiopia,ETH,Africa,Gabon,1
5006,Ethiopia,ETH,Africa,Germany,1
5007,Ethiopia,ETH,Africa,Ghana,1
