level_0,index,country_source,country_dest,source_id,dest_id,cnt,airport_id_source,latitude_source,longitude_source,altitude_source,airport_id_dest,latitude_dest,longitude_dest,altitude_dest
2375,2446,Madagascar,Thailand,918.0,3885.0,2,918,-18.7969,47.478802,4198,3885,13.681099891662598,100.74700164794922,5
2376,2447,Malawi,Ethiopia,1013.0,1107.0,1,1013,-15.679100036621096,34.9739990234375,2555,1107,8.97789001465,38.7993011475,7630
2377,2448,Malawi,Kenya,2029.0,8118.0,4,2029,-29.468500137321094,68.7549972534375,6590,8118,-2.63847994804,73.8555984498,10660
2378,2450,Malawi,South Africa,2029.0,1626.0,3,2029,-29.468500137321094,68.7549972534375,6590,1626,-52.2784,56.492,11116
2379,2451,Malawi,Tanzania,1016.0,1177.0,1,1016,-13.7894001007,33.78099823,4035,1177,-6.87811,39.202599,182
2380,2452,Malawi,Zambia,1016.0,907.0,5,1016,-13.7894001007,33.78099823,4035,907,-15.330800056500001,28.4526004791,3779
2381,2453,Malawi,Zimbabwe,1016.0,1005.0,1,1016,-13.7894001007,33.78099823,4035,1005,-17.931801,31.0928,4887
2382,2454,Malaysia,Australia,26397.0,27383.0,14,26397,25.156269788741813,828.0209960937311,493,27383,-238.40829910082206,1103.9840238693282,746
2383,2455,Malaysia,Bangladesh,6608.0,6145.0,6,6608,5.491159915923999,203.41999816893997,138,6145,46.09294645678711,182.21108408642579,42
2384,2456,Malaysia,Brunei,10629.0,9816.0,7,10629,12.73111987113949,332.5660018920872,159,9816,14.832600116729736,344.7840042114258,219
2385,2457,Malaysia,Burma,3304.0,3239.0,3,3304,2.7455799579619997,101.70999908446998,69,3239,16.907300949099998,96.1332015991,109
2386,2458,Malaysia,Cambodia,6608.0,6069.0,4,6608,5.491159915923999,203.41999816893997,138,6069,24.95730018619688,208.6570053100195,100
2387,2459,Malaysia,China,52728.0,54096.0,29,52728,59.24735999107322,1683.2910003661812,810,54096,432.2676472198242,1831.4601649299805,9988
2388,2460,Malaysia,France,3304.0,1382.0,3,3304,2.7455799579619997,101.70999908446998,69,1382,49.012798,2.55,392
2389,2461,Malaysia,Germany,3304.0,340.0,3,3304,2.7455799579619997,101.70999908446998,69,340,50.033333,8.570556,364
2390,2462,Malaysia,Hong Kong,9881.0,9231.0,11,9881,13.979930162429774,318.0380020141575,90,9231,66.926703,341.745003,84
2391,2463,Malaysia,India,26432.0,24690.0,20,26432,21.964639663696,813.6799926757599,552,24690,140.4924040282869,624.0395968466391,4391
2392,2464,Malaysia,Indonesia,85977.0,104181.0,46,85977,83.19390971534675,2699.4559931454696,1750,104181,-102.81252735568431,2824.635383303178,6773
2393,2465,Malaysia,Iran,3304.0,4330.0,2,3304,2.7455799579619997,101.70999908446998,69,4330,35.416099548339844,51.152198791503906,3305
2394,2466,Malaysia,Japan,16485.0,14851.0,10,16485,16.919529914855815,522.8909988403213,286,14851,176.3674006236117,692.6009981456797,358
2395,2467,Malaysia,Kazakhstan,3304.0,2908.0,1,3304,2.7455799579619997,101.70999908446998,69,2908,43.35210037231445,77.04049682617188,2234
2396,2468,Malaysia,Kuwait,3304.0,2176.0,1,3304,2.7455799579619997,101.70999908446998,69,2176,29.226600646972656,47.96889877319336,206
2397,2469,Malaysia,Laos,3304.0,3120.0,1,3304,2.7455799579619997,101.70999908446998,69,3120,17.988300323500003,102.56300354,564
2398,2470,Malaysia,Macau,3304.0,3121.0,1,3304,2.7455799579619997,101.70999908446998,69,3121,22.149599,113.592003,20
2399,2472,Malaysia,Maldives,3304.0,3156.0,1,3304,2.7455799579619997,101.70999908446998,69,3156,4.1918301582336435,73.52909851074219,6
2400,2473,Malaysia,Mauritius,3304.0,893.0,2,3304,2.7455799579619997,101.70999908446998,69,893,-20.430201,57.683601,186
2401,2474,Malaysia,Nepal,3304.0,3125.0,3,3304,2.7455799579619997,101.70999908446998,69,3125,27.6966,85.3591,4390
2402,2475,Malaysia,Netherlands,3304.0,580.0,3,3304,2.7455799579619997,101.70999908446998,69,580,52.308601,4.76389,-11
2403,2476,Malaysia,New Zealand,3304.0,2006.0,1,3304,2.7455799579619997,101.70999908446998,69,2006,-37.0080986023,174.79200744599999,23
2404,2477,Malaysia,North Korea,3304.0,3377.0,1,3304,2.7455799579619997,101.70999908446998,69,3377,39.224098,125.66999799999999,117
2405,2478,Malaysia,Oman,3304.0,2194.0,2,3304,2.7455799579619997,101.70999908446998,69,2194,23.593299865722656,58.284400939941406,48
2406,2479,Malaysia,Pakistan,9912.0,6632.0,3,9912,8.236739873885998,305.12999725340995,207,6632,90.42200102233886,213.07900226123047,1970
2407,2480,Malaysia,Philippines,19716.0,16260.0,9,19716,24.43317008018483,651.2190017700116,286,16260,75.25482011868253,728.173989413407,341
2408,2481,Malaysia,Qatar,3304.0,11051.0,2,3304,2.7455799579619997,101.70999908446998,69,11051,25.273056,51.608056,13
2409,2482,Malaysia,Saudi Arabia,9912.0,6228.0,6,9912,8.236739873885998,305.12999725340995,207,6228,71.19059963989258,125.56040213330078,4248
2410,2483,Malaysia,Singapore,40342.0,39792.0,39,40342,54.905079603195155,1256.3537063598606,618,39792,16.20228,1247.928036,264
2411,2484,Malaysia,South Korea,9877.0,10232.0,8,9877,11.428369998931814,319.4710006713814,148,10232,110.11770248409687,381.8399963378516,52
2412,2485,Malaysia,Sri Lanka,3304.0,3024.0,4,3304,2.7455799579619997,101.70999908446998,69,3024,7.180759906768799,79.88410186767578,30
2413,2486,Malaysia,Taiwan,9881.0,6828.0,7,9881,13.979930162429774,318.0380020141575,90,6828,75.23310000000001,363.699006,318
2414,2487,Malaysia,Thailand,43072.0,44259.0,33,43072,46.28378009796114,1316.3369979858182,686,44259,142.9888974251352,1297.0051952961985,1612
2415,2488,Malaysia,Turkey,3304.0,1701.0,2,3304,2.7455799579619997,101.70999908446998,69,1701,40.976898,28.8146,163
2416,2489,Malaysia,United Arab Emirates,9912.0,12443.0,7,9912,8.236739873885998,305.12999725340995,207,12443,74.5821565523752,165.1768881149914,264
2417,2490,Malaysia,United Kingdom,3304.0,507.0,2,3304,2.7455799579619997,101.70999908446998,69,507,51.4706,-0.461941,83
2418,2491,Malaysia,Uzbekistan,3304.0,2983.0,2,3304,2.7455799579619997,101.70999908446998,69,2983,41.257900238000005,69.2811965942,1417
2419,2492,Malaysia,Vietnam,6608.0,6404.0,6,6608,5.491159915923999,203.41999816893997,138,6404,32.04000091549317,212.45899963354296,72
2420,2493,Maldives,China,9468.0,10140.0,4,9468,12.575490474700931,220.58729553222656,18,10140,94.6159019470215,351.68900299072266,179
2421,2494,Maldives,Germany,3156.0,340.0,1,3156,4.1918301582336435,73.52909851074219,6,340,50.033333,8.570556,364
2422,2495,Maldives,Hong Kong,3156.0,3077.0,2,3156,4.1918301582336435,73.52909851074219,6,3077,22.308901000000002,113.915001,28
2423,2496,Maldives,India,15652.0,12586.0,5,15652,19.319720268249515,293.75779724121094,22,12586,40.106244613644066,310.41139196684844,112
2424,2497,Maldives,Italy,3156.0,1524.0,1,3156,4.1918301582336435,73.52909851074219,6,1524,45.6306,8.728110000000001,768
2425,2498,Maldives,Malaysia,3156.0,3304.0,1,3156,4.1918301582336435,73.52909851074219,6,3304,2.7455799579619997,101.70999908446998,69
2426,2500,Maldives,Oman,3156.0,2194.0,1,3156,4.1918301582336435,73.52909851074219,6,2194,23.593299865722656,58.284400939941406,48
2427,2501,Maldives,Qatar,3156.0,11051.0,1,3156,4.1918301582336435,73.52909851074219,6,11051,25.273056,51.608056,13
2428,2502,Maldives,Russia,6312.0,5973.0,2,6312,8.383660316467287,147.05819702148438,12,5973,111.5640983286,74.6761013123,1307
2429,2503,Maldives,Singapore,3156.0,3316.0,2,3156,4.1918301582336435,73.52909851074219,6,3316,1.35019,103.994003,22
2430,2504,Maldives,Sri Lanka,12495.0,14997.0,13,12495,7.6903183164672875,220.21379902148436,18,14997,20.645986813537597,240.89233173535155,217
2431,2505,Maldives,Thailand,3156.0,3885.0,1,3156,4.1918301582336435,73.52909851074219,6,3885,13.681099891662598,100.74700164794922,5
2432,2506,Maldives,Turkey,3156.0,1701.0,1,3156,4.1918301582336435,73.52909851074219,6,1701,40.976898,28.8146,163
2433,2507,Maldives,United Arab Emirates,9468.0,12443.0,4,9468,12.575490474700931,220.58729553222656,18,12443,74.5821565523752,165.1768881149914,264
2434,2508,Maldives,United Kingdom,3156.0,502.0,1,3156,4.1918301582336435,73.52909851074219,6,502,51.148102,-0.190278,202
2435,2509,Mali,Algeria,1044.0,210.0,1,1044,12.5335,-7.94994,1247,210,36.691001892089844,3.215409994125366,82
2436,2510,Mali,Benin,1044.0,245.0,3,1044,12.5335,-7.94994,1247,245,6.357230186462402,2.384350061416626,19
2437,2511,Mali,Burkina Faso,1044.0,246.0,3,1044,12.5335,-7.94994,1247,246,12.3532,-1.51242,1037
2438,2512,Mali,Cote d'Ivoire,1044.0,253.0,3,1044,12.5335,-7.94994,1247,253,5.261390209197998,-3.9262900352478023,21
2439,2513,Mali,Ethiopia,1044.0,1107.0,2,1044,12.5335,-7.94994,1247,1107,8.97789001465,38.7993011475,7630
2440,2514,Mali,France,2088.0,2768.0,2,2088,25.067,-15.89988,2494,2768,97.7361313,4.9294443999999995,683
2441,2515,Mali,Guinea,1044.0,4162.0,2,1044,12.5335,-7.94994,1247,4162,9.576889999999999,-13.612,72
2442,2516,Mali,Kenya,1044.0,4059.0,1,1044,12.5335,-7.94994,1247,4059,-1.31923997402,36.9277992249,5330
2443,2517,Mali,Mauritania,1044.0,1094.0,1,1044,12.5335,-7.94994,1247,1094,18.31,-15.969722199999998,9
2444,2518,Mali,Morocco,1044.0,1074.0,1,1044,12.5335,-7.94994,1247,1074,33.36750030517578,-7.589970111846924,656
2445,2519,Mali,Nigeria,1044.0,273.0,1,1044,12.5335,-7.94994,1247,273,6.5773701667785645,3.321160078048706,135
2446,2520,Mali,Portugal,1044.0,1638.0,1,1044,12.5335,-7.94994,1247,1638,38.7813,-9.13592,374
2447,2521,Mali,Senegal,1044.0,1084.0,5,1044,12.5335,-7.94994,1247,1084,14.739700317382812,-17.49020004272461,85
2448,2522,Mali,Togo,1044.0,298.0,1,1044,12.5335,-7.94994,1247,298,6.165609836578369,1.2545100450515747,72
2449,2523,Mali,Tunisia,1044.0,287.0,1,1044,12.5335,-7.94994,1247,287,36.85100173950195,10.22719955444336,22
2450,2524,Malta,Algeria,1606.0,210.0,1,1606,35.857498,14.4775,300,210,36.691001892089844,3.215409994125366,82
2451,2525,Malta,Austria,1606.0,1613.0,4,1606,35.857498,14.4775,300,1613,48.110298156738004,16.569700241089002,600
2452,2526,Malta,Belgium,1606.0,302.0,2,1606,35.857498,14.4775,300,302,50.9014015198,4.48443984985,184
2453,2527,Malta,Cyprus,1606.0,1197.0,2,1606,35.857498,14.4775,300,1197,34.875099182128906,33.62490081787109,8
2454,2528,Malta,Czech Republic,1606.0,1587.0,2,1606,35.857498,14.4775,300,1587,50.1008,14.26,1247
2455,2529,Malta,Denmark,3212.0,1217.0,2,3212,71.714996,28.955,600,1217,111.358200073289,21.807780265809,264
2456,2530,Malta,France,9636.0,8147.0,11,9636,215.14498799999998,86.86499999999998,1800,8147,277.68325846420004,14.98506945079,2167
2457,2531,Malta,Germany,8030.0,1724.0,8,8030,179.28749,72.38749999999999,1500,1724,255.866737611328,50.399365751586906,2173
2458,2532,Malta,Greece,1606.0,3941.0,1,1606,35.857498,14.4775,300,3941,37.9364013672,23.944499969499997,308
2459,2533,Malta,Hungary,1606.0,1489.0,2,1606,35.857498,14.4775,300,1489,47.429759999999995,19.261093,495
2460,2534,Malta,Ireland,1606.0,599.0,1,1606,35.857498,14.4775,300,599,53.421299,-6.27007,242
2461,2535,Malta,Italy,16060.0,15299.0,15,16060,358.57498000000004,144.77499999999995,3000,15299,428.50487979999997,117.06022790000002,2566
2462,2536,Malta,Latvia,1606.0,3953.0,1,1606,35.857498,14.4775,300,3953,56.92359924316406,23.971099853515625,36
2463,2537,Malta,Libya,3212.0,2311.0,4,3212,71.714996,28.955,600,2311,64.76030349729999,33.4285011291,696
2464,2538,Malta,Lithuania,1606.0,3956.0,1,1606,35.857498,14.4775,300,3956,54.96390151977539,24.084800720214844,256
2465,2539,Malta,Luxembourg,1606.0,629.0,1,1606,35.857498,14.4775,300,629,49.6233333,6.204444400000001,1234
2466,2540,Malta,Netherlands,3212.0,1165.0,3,3212,71.714996,28.955,600,1165,103.7587009451,10.138419838559999,63
2467,2541,Malta,Norway,3212.0,1301.0,2,3212,71.714996,28.955,600,1301,119.49981700000001,21.835639,855
2468,2542,Malta,Poland,3212.0,1349.0,2,3212,71.714996,28.955,600,1349,101.1804012798,36.670599408,1195
2469,2543,Malta,Russia,4818.0,9962.0,4,4818,107.572494,43.4325,900,9962,171.18169781591797,105.58340035400391,1288
2470,2544,Malta,Spain,4818.0,3669.0,4,4818,107.572494,43.4325,900,3669,123.67002697699999,1.2763700220999996,2478
2471,2545,Malta,Sweden,4818.0,2127.0,3,4818,107.572494,43.4325,900,2127,176.21520216674784,46.70120101013137,336
2472,2546,Malta,Switzerland,3212.0,3343.0,3,3212,71.714996,28.955,600,3343,93.70279714453125,14.658120138092041,2827
2473,2547,Malta,Tunisia,3212.0,7734.0,2,3212,71.714996,28.955,600,7734,72.92683473950196,20.66581055444336,43
2474,2548,Malta,Turkey,3212.0,6018.0,4,3212,71.714996,28.955,600,6018,81.87549953199999,58.1238002869,475
2475,2549,Malta,United Kingdom,30514.0,9690.0,28,30514,681.292462,275.07249999999993,5700,9690,1006.21249790253,-40.98264158044732,4669
2476,2550,Marshall Islands,Kiribati,2249.0,1965.0,1,2249,7.064760208129883,171.27200317382812,6,1965,1.3816399574279783,173.14700317382812,9
2477,2552,Marshall Islands,Micronesia,4502.0,4512.0,2,4502,17.44024085998535,335.4639892578125,18,4512,12.342079792480469,321.16699263378905,21
2478,2553,Marshall Islands,Nauru,2249.0,4076.0,1,2249,7.064760208129883,171.27200317382812,6,4076,-0.547458,166.919006,22
2479,2554,Marshall Islands,United States,2249.0,3728.0,1,2249,7.064760208129883,171.27200317382812,6,3728,21.32062,-157.924228,13
2480,2555,Martinique,Barbados,2878.0,2875.0,1,2878,14.590999603271484,-61.00320053100586,16,2875,13.0746002197,-59.492500305200004,169
2481,2556,Martinique,Canada,2878.0,146.0,1,2878,14.590999603271484,-61.00320053100586,16,146,45.4706001282,-73.7407989502,118
2482,2557,Martinique,Cuba,2878.0,1909.0,1,2878,14.590999603271484,-61.00320053100586,16,1909,22.989200592041016,-82.40910339355469,210
2483,2558,Martinique,Dominican Republic,2878.0,1762.0,2,2878,14.590999603271484,-61.00320053100586,16,1762,18.42970085144,-69.668899536133,59
2484,2559,Martinique,France,5756.0,2768.0,4,5756,29.18199920654297,-122.00640106201172,32,2768,97.7361313,4.9294443999999995,683
2485,2560,Martinique,French Guiana,2878.0,2774.0,2,2878,14.590999603271484,-61.00320053100586,16,2774,4.819809913639999,-52.360401153599994,26
2486,2561,Martinique,Guadeloupe,2878.0,2881.0,4,2878,14.590999603271484,-61.00320053100586,16,2881,16.265301,-61.531799,36
2487,2562,Martinique,Puerto Rico,2878.0,2890.0,2,2878,14.590999603271484,-61.00320053100586,16,2890,18.4393997192,-66.0018005371,9
2488,2563,Martinique,Saint Lucia,2878.0,2893.0,4,2878,14.590999603271484,-61.00320053100586,16,2893,14.0202,-60.992901,22
2489,2564,Martinique,United States,2878.0,3576.0,2,2878,14.590999603271484,-61.00320053100586,16,3576,25.79319953918457,-80.29060363769531,8
2490,2565,Mauritania,France,1094.0,1382.0,1,1094,18.31,-15.969722199999998,9,1382,49.012798,2.55,392
2491,2566,Mauritania,Guinea,1094.0,4162.0,1,1094,18.31,-15.969722199999998,9,4162,9.576889999999999,-13.612,72
2492,2567,Mauritania,Mali,1094.0,1044.0,1,1094,18.31,-15.969722199999998,9,1044,12.5335,-7.94994,1247
2493,2569,Mauritania,Morocco,10918.0,2148.0,3,10918,41.06639915466309,-28.45332186278076,1138,2148,66.73500061035156,-15.179940223693848,1312
2494,2570,Mauritania,Senegal,1094.0,1084.0,3,1094,18.31,-15.969722199999998,9,1084,14.739700317382812,-17.49020004272461,85
2495,2571,Mauritania,Spain,2191.0,2108.0,3,2191,39.243099746704104,-32.99972288664551,33,2108,55.86380004882813,-30.7731990814209,156
2496,2572,Mauritania,Tunisia,1094.0,287.0,1,1094,18.31,-15.969722199999998,9,287,36.85100173950195,10.22719955444336,22
2497,2573,Mauritius,Australia,893.0,3351.0,1,893,-20.430201,57.683601,186,3351,-31.94029998779297,115.96700286865234,67
2498,2574,Mauritius,China,1786.0,6770.0,2,1786,-40.860402,115.367202,372,6770,71.22350120544435,238.38999938964844,129
2499,2575,Mauritius,France,1786.0,2768.0,3,1786,-40.860402,115.367202,372,2768,97.7361313,4.9294443999999995,683
2500,2576,Mauritius,Germany,893.0,340.0,1,893,-20.430201,57.683601,186,340,50.033333,8.570556,364
2501,2577,Mauritius,Hong Kong,893.0,3077.0,1,893,-20.430201,57.683601,186,3077,22.308901000000002,113.915001,28
2502,2578,Mauritius,India,2679.0,9221.0,6,2679,-61.290603000000004,173.050803,558,9221,60.8530993408,227.67730003370002,3816
2503,2579,Mauritius,Italy,893.0,1555.0,1,893,-20.430201,57.683601,186,1555,41.800277799999996,12.238888900000001,13
2504,2580,Mauritius,Kenya,893.0,4059.0,2,893,-20.430201,57.683601,186,4059,-1.31923997402,36.9277992249,5330
2505,2581,Mauritius,Madagascar,893.0,918.0,2,893,-20.430201,57.683601,186,918,-18.7969,47.478802,4198
2506,2582,Mauritius,Malaysia,893.0,3304.0,2,893,-20.430201,57.683601,186,3304,2.7455799579619997,101.70999908446998,69
2507,2584,Mauritius,Reunion,1786.0,1833.0,7,1786,-40.860402,115.367202,372,1833,-42.20800018310547,110.93529891967773,125
2508,2585,Mauritius,Russia,893.0,2988.0,1,893,-20.430201,57.683601,186,2988,55.591499328599994,37.2615013123,685
2509,2586,Mauritius,Seychelles,893.0,994.0,1,893,-20.430201,57.683601,186,994,-4.67434,55.521801,10
2510,2587,Mauritius,South Africa,2679.0,2409.0,5,2679,-61.290603000000004,173.050803,558,2409,-89.71844623269999,77.96742205129999,6004
2511,2588,Mauritius,United Arab Emirates,893.0,2188.0,2,893,-20.430201,57.683601,186,2188,25.252799987800003,55.3643989563,62
2512,2589,Mauritius,United Kingdom,1786.0,1009.0,3,1786,-40.860402,115.367202,372,1009,102.618702,-0.652219,285
2513,2590,Mayotte,Comoros,915.0,912.0,5,915,-12.804699897766113,45.28110122680664,23,912,-11.5337,43.2719,93
2514,2591,Mayotte,Madagascar,3660.0,3700.0,7,3660,-51.21879959106445,181.12440490722656,92,3700,-60.12524171925039,191.43653324701054,4695
2515,2592,Mayotte,Reunion,915.0,916.0,2,915,-12.804699897766113,45.28110122680664,23,916,-20.88710021972656,55.51029968261719,66
2516,2593,Mayotte,Tanzania,915.0,1177.0,1,915,-12.804699897766113,45.28110122680664,23,1177,-6.87811,39.202599,182
2517,2594,Mexico,Argentina,3676.0,7976.0,2,3676,40.472800930800005,-185.9491960835,7338,7976,-69.6444,-117.0716,134
2518,2595,Mexico,Belize,3671.0,3914.0,2,3671,41.9735012055,-176.5347976685,60,3914,35.078201293945305,-176.61639404296875,30
2519,2596,Mexico,Brazil,1824.0,2564.0,2,1824,19.4363,-99.072098,7316,2564,-23.435556411743164,-46.47305679321289,2459
2520,2597,Mexico,Canada,31260.0,2410.0,30,31260,355.1108046784418,-1632.739571282742,22957,2410,817.6454014527999,-1651.0822831026,17804
2521,2598,Mexico,Chile,3676.0,5300.0,3,3676,40.472800930800005,-185.9491960835,7338,5300,-66.78600311279297,-141.57159423828125,3110
2522,2599,Mexico,China,1847.0,3406.0,1,1847,32.541099548339844,-116.97000122070312,489,3406,31.143400192260746,121.80500030517578,13
2523,2600,Mexico,Colombia,3676.0,5418.0,6,3676,40.472800930800005,-185.9491960835,7338,5418,9.40318,-148.2938,16722
2524,2601,Mexico,Costa Rica,1824.0,1885.0,3,1824,19.4363,-99.072098,7316,1885,9.993860244750977,-84.20880126953125,3021
2525,2602,Mexico,Cuba,3676.0,3818.0,5,3676,40.472800930800005,-185.9491960835,7338,3818,45.97840118408203,-164.81820678710938,420
2526,2603,Mexico,Ecuador,1824.0,2688.0,1,1824,19.4363,-99.072098,7316,2688,-0.129166666667,-78.3575,7841
2527,2604,Mexico,El Salvador,3676.0,3784.0,3,3676,40.472800930800005,-185.9491960835,7338,3784,26.8818,-178.111404,202
2528,2605,Mexico,France,3676.0,2764.0,4,3676,40.472800930800005,-185.9491960835,7338,2764,98.025596,5.1,784
2529,2606,Mexico,Germany,7352.0,1371.0,4,7352,80.94560186160001,-371.898392167,14676,1371,199.709969,35.693991999999994,2362
2530,2607,Mexico,Guatemala,3675.0,3534.0,3,3675,34.230600079300004,-191.44210074659998,7413,3534,29.1666,-181.054992,9904
2531,2608,Mexico,Honduras,1824.0,1772.0,1,1824,19.4363,-99.072098,7316,1772,15.4526,-87.923599,91
2532,2609,Mexico,Italy,3704.0,3079.0,3,3704,42.073001861600005,-173.754196167,44,3079,87.43087779999999,20.9669989,781
2533,2610,Mexico,Japan,1847.0,2279.0,2,1847,32.541099548339844,-116.97000122070312,489,2279,35.764701843299996,140.386001587,141
2534,2612,Mexico,Netherlands,3676.0,1160.0,2,3676,40.472800930800005,-185.9491960835,7338,1160,104.617202,9.52778,-22
2535,2613,Mexico,Panama,7305.0,7484.0,8,7305,86.77309962162443,-389.3671953507773,13632,7484,36.2854385376,-317.533996582,540
2536,2614,Mexico,Peru,3676.0,5578.0,4,3676,40.472800930800005,-185.9491960835,7338,5578,-24.0438,-154.22861,226
