,src,iso_code,region,trg,weights,days_since_100_cases_in_China_2019
11042,Netherlands,NLD,Europe,Guernsey,1.0,49 days 00:00:00.000000000
11043,Netherlands,NLD,Europe,Hong Kong,1.0,49 days 00:00:00.000000000
11044,Netherlands,NLD,Europe,Hungary,1.0,49 days 00:00:00.000000000
11045,Netherlands,NLD,Europe,Iceland,1.0,49 days 00:00:00.000000000
11046,Netherlands,NLD,Europe,India,1.0,49 days 00:00:00.000000000
11047,Netherlands,NLD,Europe,Iran (Islamic Republic of),1.0,49 days 00:00:00.000000000
11048,Netherlands,NLD,Europe,Iraq,1.0,49 days 00:00:00.000000000
11049,Netherlands,NLD,Europe,Ireland,1.0,49 days 00:00:00.000000000
11050,Netherlands,NLD,Europe,Israel,1.0,49 days 00:00:00.000000000
11051,Netherlands,NLD,Europe,Italy,1.0,49 days 00:00:00.000000000
11052,Netherlands,NLD,Europe,Japan,1.0,49 days 00:00:00.000000000
11053,Netherlands,NLD,Europe,Jersey,1.0,49 days 00:00:00.000000000
11054,Netherlands,NLD,Europe,Jordan,1.0,49 days 00:00:00.000000000
11055,Netherlands,NLD,Europe,Kazakhstan,1.0,49 days 00:00:00.000000000
11056,Netherlands,NLD,Europe,Kenya,1.0,49 days 00:00:00.000000000
11057,Netherlands,NLD,Europe,Kuwait,1.0,49 days 00:00:00.000000000
11058,Netherlands,NLD,Europe,Latvia,1.0,49 days 00:00:00.000000000
11059,Netherlands,NLD,Europe,Lithuania,1.0,49 days 00:00:00.000000000
11060,Netherlands,NLD,Europe,Luxembourg,1.0,49 days 00:00:00.000000000
11061,Netherlands,NLD,Europe,North Macedonia,1.0,49 days 00:00:00.000000000
11062,Netherlands,NLD,Europe,Malaysia,1.0,49 days 00:00:00.000000000
11063,Netherlands,NLD,Europe,Malta,1.0,49 days 00:00:00.000000000
11064,Netherlands,NLD,Europe,Mexico,1.0,49 days 00:00:00.000000000
11065,Netherlands,NLD,Europe,Morocco,1.0,49 days 00:00:00.000000000
11066,Netherlands,NLD,Europe,Netherlands Antilles,1.0,49 days 00:00:00.000000000
11067,Netherlands,NLD,Europe,Nigeria,1.0,49 days 00:00:00.000000000
11068,Netherlands,NLD,Europe,Norway,1.0,49 days 00:00:00.000000000
11069,Netherlands,NLD,Europe,Panama,1.0,49 days 00:00:00.000000000
11070,Netherlands,NLD,Europe,Peru,1.0,49 days 00:00:00.000000000
11071,Netherlands,NLD,Europe,Poland,1.0,49 days 00:00:00.000000000
11072,Netherlands,NLD,Europe,Portugal,1.0,49 days 00:00:00.000000000
11073,Netherlands,NLD,Europe,Qatar,1.0,49 days 00:00:00.000000000
11074,Netherlands,NLD,Europe,Romania,1.0,49 days 00:00:00.000000000
11075,Netherlands,NLD,Europe,Russian Federation,1.0,49 days 00:00:00.000000000
11076,Netherlands,NLD,Europe,Rwanda,1.0,49 days 00:00:00.000000000
11077,Netherlands,NLD,Europe,Saudi Arabia,1.0,49 days 00:00:00.000000000
11078,Netherlands,NLD,Europe,Serbia,1.0,49 days 00:00:00.000000000
11079,Netherlands,NLD,Europe,Singapore,1.0,49 days 00:00:00.000000000
11080,Netherlands,NLD,Europe,Slovenia,1.0,49 days 00:00:00.000000000
11081,Netherlands,NLD,Europe,South Africa,1.0,49 days 00:00:00.000000000
11082,Netherlands,NLD,Europe,"Korea, Republic of",1.0,49 days 00:00:00.000000000
11083,Netherlands,NLD,Europe,Spain,1.0,49 days 00:00:00.000000000
11084,Netherlands,NLD,Europe,Suriname,1.0,49 days 00:00:00.000000000
11085,Netherlands,NLD,Europe,Sweden,1.0,49 days 00:00:00.000000000
11086,Netherlands,NLD,Europe,Switzerland,1.0,49 days 00:00:00.000000000
11087,Netherlands,NLD,Europe,Taiwan,1.0,49 days 00:00:00.000000000
11088,Netherlands,NLD,Europe,"Tanzania, United Republic of",1.0,49 days 00:00:00.000000000
11089,Netherlands,NLD,Europe,Thailand,1.0,49 days 00:00:00.000000000
11090,Netherlands,NLD,Europe,Tunisia,1.0,49 days 00:00:00.000000000
11091,Netherlands,NLD,Europe,Turkey,1.0,49 days 00:00:00.000000000
11092,Netherlands,NLD,Europe,Ukraine,1.0,49 days 00:00:00.000000000
11093,Netherlands,NLD,Europe,United Arab Emirates,1.0,49 days 00:00:00.000000000
11094,Netherlands,NLD,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,49 days 00:00:00.000000000
11095,Netherlands,NLD,Europe,United States of America,1.0,49 days 00:00:00.000000000
11096,Netherlands,NLD,Europe,Zimbabwe,1.0,49 days 00:00:00.000000000
11178,New Caledonia,NCL,Oceania,Australia,1.0,999 days 00:00:00.000000000
11179,New Caledonia,NCL,Oceania,Fiji,1.0,999 days 00:00:00.000000000
11180,New Caledonia,NCL,Oceania,French Polynesia,1.0,999 days 00:00:00.000000000
11181,New Caledonia,NCL,Oceania,Japan,1.0,999 days 00:00:00.000000000
11182,New Caledonia,NCL,Oceania,New Zealand,1.0,999 days 00:00:00.000000000
11183,New Caledonia,NCL,Oceania,Vanuatu,1.0,999 days 00:00:00.000000000
11184,New Caledonia,NCL,Oceania,Wallis and Futuna,1.0,999 days 00:00:00.000000000
11192,New Zealand,NZL,Oceania,Australia,1.0,65 days 00:00:00.000000000
11193,New Zealand,NZL,Oceania,Chile,1.0,65 days 00:00:00.000000000
11194,New Zealand,NZL,Oceania,China,1.0,65 days 00:00:00.000000000
11195,New Zealand,NZL,Oceania,Cook Islands,1.0,65 days 00:00:00.000000000
11196,New Zealand,NZL,Oceania,Fiji,1.0,65 days 00:00:00.000000000
11197,New Zealand,NZL,Oceania,French Polynesia,1.0,65 days 00:00:00.000000000
11198,New Zealand,NZL,Oceania,Hong Kong,1.0,65 days 00:00:00.000000000
11199,New Zealand,NZL,Oceania,Japan,1.0,65 days 00:00:00.000000000
11200,New Zealand,NZL,Oceania,Malaysia,1.0,65 days 00:00:00.000000000
11201,New Zealand,NZL,Oceania,New Caledonia,1.0,65 days 00:00:00.000000000
11202,New Zealand,NZL,Oceania,Samoa,1.0,65 days 00:00:00.000000000
11203,New Zealand,NZL,Oceania,Singapore,1.0,65 days 00:00:00.000000000
11204,New Zealand,NZL,Oceania,"Korea, Republic of",1.0,65 days 00:00:00.000000000
11205,New Zealand,NZL,Oceania,Thailand,1.0,65 days 00:00:00.000000000
11206,New Zealand,NZL,Oceania,Tonga,1.0,65 days 00:00:00.000000000
11207,New Zealand,NZL,Oceania,United States of America,1.0,65 days 00:00:00.000000000
11208,New Zealand,NZL,Oceania,Vanuatu,1.0,65 days 00:00:00.000000000
11209,Nicaragua,NIC,Americas,Costa Rica,1.0,126 days 00:00:00.000000000
11210,Nicaragua,NIC,Americas,El Salvador,1.0,126 days 00:00:00.000000000
11211,Nicaragua,NIC,Americas,Guatemala,1.0,126 days 00:00:00.000000000
11212,Nicaragua,NIC,Americas,Panama,1.0,126 days 00:00:00.000000000
11213,Nicaragua,NIC,Americas,United States of America,1.0,126 days 00:00:00.000000000
11219,Niger,NER,Africa,Algeria,1.0,78 days 00:00:00.000000000
11220,Niger,NER,Africa,Benin,1.0,78 days 00:00:00.000000000
11221,Niger,NER,Africa,Burkina Faso,1.0,78 days 00:00:00.000000000
11222,Niger,NER,Africa,Chad,1.0,78 days 00:00:00.000000000
11223,Niger,NER,Africa,Ethiopia,1.0,78 days 00:00:00.000000000
11224,Niger,NER,Africa,France,1.0,78 days 00:00:00.000000000
11225,Niger,NER,Africa,Morocco,1.0,78 days 00:00:00.000000000
11226,Niger,NER,Africa,Nigeria,1.0,78 days 00:00:00.000000000
11275,Nigeria,NGA,Africa,Benin,1.0,73 days 00:00:00.000000000
11276,Nigeria,NGA,Africa,Cameroon,1.0,73 days 00:00:00.000000000
11277,Nigeria,NGA,Africa,Chad,1.0,73 days 00:00:00.000000000
11278,Nigeria,NGA,Africa,Côte d'Ivoire,1.0,73 days 00:00:00.000000000
11279,Nigeria,NGA,Africa,Egypt,1.0,73 days 00:00:00.000000000
11280,Nigeria,NGA,Africa,Equatorial Guinea,1.0,73 days 00:00:00.000000000
11281,Nigeria,NGA,Africa,Ethiopia,1.0,73 days 00:00:00.000000000
11282,Nigeria,NGA,Africa,France,1.0,73 days 00:00:00.000000000
11283,Nigeria,NGA,Africa,Gabon,1.0,73 days 00:00:00.000000000
11284,Nigeria,NGA,Africa,Germany,1.0,73 days 00:00:00.000000000
11285,Nigeria,NGA,Africa,Ghana,1.0,73 days 00:00:00.000000000
11286,Nigeria,NGA,Africa,Jordan,1.0,73 days 00:00:00.000000000
11287,Nigeria,NGA,Africa,Kenya,1.0,73 days 00:00:00.000000000
11288,Nigeria,NGA,Africa,Lebanon,1.0,73 days 00:00:00.000000000
11289,Nigeria,NGA,Africa,Liberia,1.0,73 days 00:00:00.000000000
11290,Nigeria,NGA,Africa,Mali,1.0,73 days 00:00:00.000000000
11291,Nigeria,NGA,Africa,Morocco,1.0,73 days 00:00:00.000000000
11292,Nigeria,NGA,Africa,Netherlands,1.0,73 days 00:00:00.000000000
11293,Nigeria,NGA,Africa,Niger,1.0,73 days 00:00:00.000000000
11294,Nigeria,NGA,Africa,Qatar,1.0,73 days 00:00:00.000000000
11295,Nigeria,NGA,Africa,Rwanda,1.0,73 days 00:00:00.000000000
11296,Nigeria,NGA,Africa,Saudi Arabia,1.0,73 days 00:00:00.000000000
11297,Nigeria,NGA,Africa,Senegal,1.0,73 days 00:00:00.000000000
11298,Nigeria,NGA,Africa,Sierra Leone,1.0,73 days 00:00:00.000000000
11299,Nigeria,NGA,Africa,South Africa,1.0,73 days 00:00:00.000000000
11300,Nigeria,NGA,Africa,Spain,1.0,73 days 00:00:00.000000000
11301,Nigeria,NGA,Africa,Sudan,1.0,73 days 00:00:00.000000000
11302,Nigeria,NGA,Africa,Togo,1.0,73 days 00:00:00.000000000
11303,Nigeria,NGA,Africa,Turkey,1.0,73 days 00:00:00.000000000
11304,Nigeria,NGA,Africa,United Arab Emirates,1.0,73 days 00:00:00.000000000
11305,Nigeria,NGA,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,73 days 00:00:00.000000000
11306,Nigeria,NGA,Africa,United States of America,1.0,73 days 00:00:00.000000000
11403,Niue,NIU,Oceania,New Zealand,1.0,999 days 00:00:00.000000000
11404,Norfolk Island,NFK,Oceania,Australia,1.0,999 days 00:00:00.000000000
11405,Norfolk Island,NFK,Oceania,New Zealand,1.0,999 days 00:00:00.000000000
11406,North Macedonia,MKD,Europe,Austria,1.0,65 days 00:00:00.000000000
11407,North Macedonia,MKD,Europe,Belgium,1.0,65 days 00:00:00.000000000
11408,North Macedonia,MKD,Europe,Croatia,1.0,65 days 00:00:00.000000000
11409,North Macedonia,MKD,Europe,Germany,1.0,65 days 00:00:00.000000000
11410,North Macedonia,MKD,Europe,Italy,1.0,65 days 00:00:00.000000000
11411,North Macedonia,MKD,Europe,Netherlands,1.0,65 days 00:00:00.000000000
11412,North Macedonia,MKD,Europe,Serbia,1.0,65 days 00:00:00.000000000
11413,North Macedonia,MKD,Europe,Slovenia,1.0,65 days 00:00:00.000000000
11414,North Macedonia,MKD,Europe,Sweden,1.0,65 days 00:00:00.000000000
11415,North Macedonia,MKD,Europe,Switzerland,1.0,65 days 00:00:00.000000000
11416,North Macedonia,MKD,Europe,Turkey,1.0,65 days 00:00:00.000000000
11417,North Macedonia,MKD,Europe,United Arab Emirates,1.0,65 days 00:00:00.000000000
11418,North Macedonia,MKD,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,65 days 00:00:00.000000000
11458,Northern Mariana Islands,MNP,Oceania,China,1.0,999 days 00:00:00.000000000
11459,Northern Mariana Islands,MNP,Oceania,Guam,1.0,999 days 00:00:00.000000000
11460,Northern Mariana Islands,MNP,Oceania,Japan,1.0,999 days 00:00:00.000000000
11461,Northern Mariana Islands,MNP,Oceania,"Korea, Republic of",1.0,999 days 00:00:00.000000000
11462,Norway,NOR,Europe,Austria,1.0,49 days 00:00:00.000000000
11463,Norway,NOR,Europe,Belgium,1.0,49 days 00:00:00.000000000
11464,Norway,NOR,Europe,Bulgaria,1.0,49 days 00:00:00.000000000
11465,Norway,NOR,Europe,Croatia,1.0,49 days 00:00:00.000000000
11466,Norway,NOR,Europe,Cyprus,1.0,49 days 00:00:00.000000000
11467,Norway,NOR,Europe,Czechia,1.0,49 days 00:00:00.000000000
11468,Norway,NOR,Europe,Denmark,1.0,49 days 00:00:00.000000000
11469,Norway,NOR,Europe,Estonia,1.0,49 days 00:00:00.000000000
11470,Norway,NOR,Europe,Faroe Islands,1.0,49 days 00:00:00.000000000
11471,Norway,NOR,Europe,Finland,1.0,49 days 00:00:00.000000000
11472,Norway,NOR,Europe,France,1.0,49 days 00:00:00.000000000
11473,Norway,NOR,Europe,Germany,1.0,49 days 00:00:00.000000000
11474,Norway,NOR,Europe,Greece,1.0,49 days 00:00:00.000000000
11475,Norway,NOR,Europe,Hungary,1.0,49 days 00:00:00.000000000
11476,Norway,NOR,Europe,Iceland,1.0,49 days 00:00:00.000000000
11477,Norway,NOR,Europe,Ireland,1.0,49 days 00:00:00.000000000
11478,Norway,NOR,Europe,Italy,1.0,49 days 00:00:00.000000000
11479,Norway,NOR,Europe,Latvia,1.0,49 days 00:00:00.000000000
11480,Norway,NOR,Europe,Lithuania,1.0,49 days 00:00:00.000000000
11481,Norway,NOR,Europe,Malta,1.0,49 days 00:00:00.000000000
11482,Norway,NOR,Europe,Morocco,1.0,49 days 00:00:00.000000000
11483,Norway,NOR,Europe,Netherlands,1.0,49 days 00:00:00.000000000
11484,Norway,NOR,Europe,Pakistan,1.0,49 days 00:00:00.000000000
11485,Norway,NOR,Europe,Poland,1.0,49 days 00:00:00.000000000
11486,Norway,NOR,Europe,Portugal,1.0,49 days 00:00:00.000000000
11487,Norway,NOR,Europe,Qatar,1.0,49 days 00:00:00.000000000
11488,Norway,NOR,Europe,Romania,1.0,49 days 00:00:00.000000000
11489,Norway,NOR,Europe,Russian Federation,1.0,49 days 00:00:00.000000000
11490,Norway,NOR,Europe,Serbia,1.0,49 days 00:00:00.000000000
11491,Norway,NOR,Europe,Slovakia,1.0,49 days 00:00:00.000000000
11492,Norway,NOR,Europe,Spain,1.0,49 days 00:00:00.000000000
11493,Norway,NOR,Europe,Sweden,1.0,49 days 00:00:00.000000000
11494,Norway,NOR,Europe,Switzerland,1.0,49 days 00:00:00.000000000
11495,Norway,NOR,Europe,Thailand,1.0,49 days 00:00:00.000000000
11496,Norway,NOR,Europe,Turkey,1.0,49 days 00:00:00.000000000
11497,Norway,NOR,Europe,Ukraine,1.0,49 days 00:00:00.000000000
11498,Norway,NOR,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,49 days 00:00:00.000000000
11499,Norway,NOR,Europe,United States of America,1.0,49 days 00:00:00.000000000
11576,Oman,OMN,Asia,Bahrain,1.0,69 days 00:00:00.000000000
11577,Oman,OMN,Asia,Bangladesh,1.0,69 days 00:00:00.000000000
11578,Oman,OMN,Asia,Egypt,1.0,69 days 00:00:00.000000000
11579,Oman,OMN,Asia,Ethiopia,1.0,69 days 00:00:00.000000000
11580,Oman,OMN,Asia,France,1.0,69 days 00:00:00.000000000
11581,Oman,OMN,Asia,Germany,1.0,69 days 00:00:00.000000000
11582,Oman,OMN,Asia,India,1.0,69 days 00:00:00.000000000
11583,Oman,OMN,Asia,Iran (Islamic Republic of),1.0,69 days 00:00:00.000000000
11584,Oman,OMN,Asia,Italy,1.0,69 days 00:00:00.000000000
11585,Oman,OMN,Asia,Jordan,1.0,69 days 00:00:00.000000000
11586,Oman,OMN,Asia,Kuwait,1.0,69 days 00:00:00.000000000
11587,Oman,OMN,Asia,Lebanon,1.0,69 days 00:00:00.000000000
11588,Oman,OMN,Asia,Malaysia,1.0,69 days 00:00:00.000000000
11589,Oman,OMN,Asia,Maldives,1.0,69 days 00:00:00.000000000
11590,Oman,OMN,Asia,Nepal,1.0,69 days 00:00:00.000000000
11591,Oman,OMN,Asia,Pakistan,1.0,69 days 00:00:00.000000000
11592,Oman,OMN,Asia,Qatar,1.0,69 days 00:00:00.000000000
11593,Oman,OMN,Asia,Saudi Arabia,1.0,69 days 00:00:00.000000000
11594,Oman,OMN,Asia,Sri Lanka,1.0,69 days 00:00:00.000000000
11595,Oman,OMN,Asia,Switzerland,1.0,69 days 00:00:00.000000000
11596,Oman,OMN,Asia,"Tanzania, United Republic of",1.0,69 days 00:00:00.000000000
11597,Oman,OMN,Asia,Thailand,1.0,69 days 00:00:00.000000000
11598,Oman,OMN,Asia,Turkey,1.0,69 days 00:00:00.000000000
11599,Oman,OMN,Asia,United Arab Emirates,1.0,69 days 00:00:00.000000000
11600,Oman,OMN,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,69 days 00:00:00.000000000
11651,Pakistan,PAK,Asia,Afghanistan,1.0,59 days 00:00:00.000000000
11652,Pakistan,PAK,Asia,Bahrain,1.0,59 days 00:00:00.000000000
11653,Pakistan,PAK,Asia,Bangladesh,1.0,59 days 00:00:00.000000000
11654,Pakistan,PAK,Asia,Canada,1.0,59 days 00:00:00.000000000
11655,Pakistan,PAK,Asia,China,1.0,59 days 00:00:00.000000000
11656,Pakistan,PAK,Asia,Denmark,1.0,59 days 00:00:00.000000000
11657,Pakistan,PAK,Asia,France,1.0,59 days 00:00:00.000000000
11658,Pakistan,PAK,Asia,India,1.0,59 days 00:00:00.000000000
11659,Pakistan,PAK,Asia,Iran (Islamic Republic of),1.0,59 days 00:00:00.000000000
11660,Pakistan,PAK,Asia,Italy,1.0,59 days 00:00:00.000000000
11661,Pakistan,PAK,Asia,Kuwait,1.0,59 days 00:00:00.000000000
11662,Pakistan,PAK,Asia,Malaysia,1.0,59 days 00:00:00.000000000
11663,Pakistan,PAK,Asia,Nepal,1.0,59 days 00:00:00.000000000
11664,Pakistan,PAK,Asia,Norway,1.0,59 days 00:00:00.000000000
11665,Pakistan,PAK,Asia,Oman,1.0,59 days 00:00:00.000000000
11666,Pakistan,PAK,Asia,Qatar,1.0,59 days 00:00:00.000000000
11667,Pakistan,PAK,Asia,Saudi Arabia,1.0,59 days 00:00:00.000000000
11668,Pakistan,PAK,Asia,Spain,1.0,59 days 00:00:00.000000000
11669,Pakistan,PAK,Asia,Sri Lanka,1.0,59 days 00:00:00.000000000
11670,Pakistan,PAK,Asia,Thailand,1.0,59 days 00:00:00.000000000
11671,Pakistan,PAK,Asia,Turkey,1.0,59 days 00:00:00.000000000
11672,Pakistan,PAK,Asia,United Arab Emirates,1.0,59 days 00:00:00.000000000
11673,Pakistan,PAK,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,59 days 00:00:00.000000000
11743,Palau,PLW,Oceania,Guam,1.0,999 days 00:00:00.000000000
11744,Palau,PLW,Oceania,Japan,1.0,999 days 00:00:00.000000000
11745,Palau,PLW,Oceania,Micronesia (Federated States of),1.0,999 days 00:00:00.000000000
11746,Palau,PLW,Oceania,Philippines,1.0,999 days 00:00:00.000000000
11747,Palau,PLW,Oceania,"Korea, Republic of",1.0,999 days 00:00:00.000000000
11748,Palau,PLW,Oceania,Taiwan,1.0,999 days 00:00:00.000000000
11761,Panama,PAN,Americas,Argentina,1.0,61 days 00:00:00.000000000
11762,Panama,PAN,Americas,Aruba,1.0,61 days 00:00:00.000000000
11763,Panama,PAN,Americas,Bahamas,1.0,61 days 00:00:00.000000000
11764,Panama,PAN,Americas,Bolivia,1.0,61 days 00:00:00.000000000
11765,Panama,PAN,Americas,Brazil,1.0,61 days 00:00:00.000000000
11766,Panama,PAN,Americas,Canada,1.0,61 days 00:00:00.000000000
11767,Panama,PAN,Americas,Chile,1.0,61 days 00:00:00.000000000
11768,Panama,PAN,Americas,Colombia,1.0,61 days 00:00:00.000000000
11769,Panama,PAN,Americas,Costa Rica,1.0,61 days 00:00:00.000000000
11770,Panama,PAN,Americas,Cuba,1.0,61 days 00:00:00.000000000
11771,Panama,PAN,Americas,Dominican Republic,1.0,61 days 00:00:00.000000000
11772,Panama,PAN,Americas,Ecuador,1.0,61 days 00:00:00.000000000
11773,Panama,PAN,Americas,El Salvador,1.0,61 days 00:00:00.000000000
11774,Panama,PAN,Americas,France,1.0,61 days 00:00:00.000000000
11775,Panama,PAN,Americas,Guatemala,1.0,61 days 00:00:00.000000000
11776,Panama,PAN,Americas,Haiti,1.0,61 days 00:00:00.000000000
11777,Panama,PAN,Americas,Honduras,1.0,61 days 00:00:00.000000000
11778,Panama,PAN,Americas,Jamaica,1.0,61 days 00:00:00.000000000
11779,Panama,PAN,Americas,Mexico,1.0,61 days 00:00:00.000000000
11780,Panama,PAN,Americas,Netherlands,1.0,61 days 00:00:00.000000000
11781,Panama,PAN,Americas,Netherlands Antilles,1.0,61 days 00:00:00.000000000
11782,Panama,PAN,Americas,Nicaragua,1.0,61 days 00:00:00.000000000
11783,Panama,PAN,Americas,Paraguay,1.0,61 days 00:00:00.000000000
11784,Panama,PAN,Americas,Peru,1.0,61 days 00:00:00.000000000
11785,Panama,PAN,Americas,Puerto Rico,1.0,61 days 00:00:00.000000000
11786,Panama,PAN,Americas,Spain,1.0,61 days 00:00:00.000000000
11787,Panama,PAN,Americas,Trinidad and Tobago,1.0,61 days 00:00:00.000000000
11788,Panama,PAN,Americas,United States of America,1.0,61 days 00:00:00.000000000
11789,Panama,PAN,Americas,Uruguay,1.0,61 days 00:00:00.000000000
11790,Panama,PAN,Americas,Venezuela (Bolivarian Republic of),1.0,61 days 00:00:00.000000000
11821,Papua New Guinea,PNG,Oceania,Australia,1.0,999 days 00:00:00.000000000
11822,Papua New Guinea,PNG,Oceania,Fiji,1.0,999 days 00:00:00.000000000
11823,Papua New Guinea,PNG,Oceania,Hong Kong,1.0,999 days 00:00:00.000000000
11824,Papua New Guinea,PNG,Oceania,Indonesia,1.0,999 days 00:00:00.000000000
11825,Papua New Guinea,PNG,Oceania,Japan,1.0,999 days 00:00:00.000000000
11826,Papua New Guinea,PNG,Oceania,Philippines,1.0,999 days 00:00:00.000000000
11827,Papua New Guinea,PNG,Oceania,Singapore,1.0,999 days 00:00:00.000000000
11828,Papua New Guinea,PNG,Oceania,Solomon Islands,1.0,999 days 00:00:00.000000000
11845,Paraguay,PRY,Americas,Argentina,1.0,78 days 00:00:00.000000000
11846,Paraguay,PRY,Americas,Bolivia,1.0,78 days 00:00:00.000000000
11847,Paraguay,PRY,Americas,Brazil,1.0,78 days 00:00:00.000000000
11848,Paraguay,PRY,Americas,Chile,1.0,78 days 00:00:00.000000000
11849,Paraguay,PRY,Americas,Panama,1.0,78 days 00:00:00.000000000
11850,Paraguay,PRY,Americas,Peru,1.0,78 days 00:00:00.000000000
11851,Paraguay,PRY,Americas,United States of America,1.0,78 days 00:00:00.000000000
11852,Paraguay,PRY,Americas,Uruguay,1.0,78 days 00:00:00.000000000
11869,Peru,PER,Americas,Argentina,1.0,60 days 00:00:00.000000000
11870,Peru,PER,Americas,Bolivia,1.0,60 days 00:00:00.000000000
11871,Peru,PER,Americas,Brazil,1.0,60 days 00:00:00.000000000
11872,Peru,PER,Americas,Canada,1.0,60 days 00:00:00.000000000
11873,Peru,PER,Americas,Chile,1.0,60 days 00:00:00.000000000
11874,Peru,PER,Americas,Colombia,1.0,60 days 00:00:00.000000000
11875,Peru,PER,Americas,Costa Rica,1.0,60 days 00:00:00.000000000
11876,Peru,PER,Americas,Cuba,1.0,60 days 00:00:00.000000000
11877,Peru,PER,Americas,Dominican Republic,1.0,60 days 00:00:00.000000000
11878,Peru,PER,Americas,Ecuador,1.0,60 days 00:00:00.000000000
11879,Peru,PER,Americas,El Salvador,1.0,60 days 00:00:00.000000000
11880,Peru,PER,Americas,France,1.0,60 days 00:00:00.000000000
11881,Peru,PER,Americas,Mexico,1.0,60 days 00:00:00.000000000
11882,Peru,PER,Americas,Netherlands,1.0,60 days 00:00:00.000000000
11883,Peru,PER,Americas,Panama,1.0,60 days 00:00:00.000000000
11884,Peru,PER,Americas,Paraguay,1.0,60 days 00:00:00.000000000
11885,Peru,PER,Americas,Spain,1.0,60 days 00:00:00.000000000
11886,Peru,PER,Americas,United States of America,1.0,60 days 00:00:00.000000000
11887,Peru,PER,Americas,Uruguay,1.0,60 days 00:00:00.000000000
11888,Peru,PER,Americas,Venezuela (Bolivarian Republic of),1.0,60 days 00:00:00.000000000
11969,Philippines,PHL,Asia,Australia,1.0,57 days 00:00:00.000000000
11970,Philippines,PHL,Asia,Bahrain,1.0,57 days 00:00:00.000000000
11971,Philippines,PHL,Asia,Brunei,1.0,57 days 00:00:00.000000000
11972,Philippines,PHL,Asia,Cambodia,1.0,57 days 00:00:00.000000000
11973,Philippines,PHL,Asia,Canada,1.0,57 days 00:00:00.000000000
11974,Philippines,PHL,Asia,China,1.0,57 days 00:00:00.000000000
11975,Philippines,PHL,Asia,Guam,1.0,57 days 00:00:00.000000000
11976,Philippines,PHL,Asia,Hong Kong,1.0,57 days 00:00:00.000000000
11977,Philippines,PHL,Asia,Indonesia,1.0,57 days 00:00:00.000000000
11978,Philippines,PHL,Asia,Japan,1.0,57 days 00:00:00.000000000
11979,Philippines,PHL,Asia,Macao,1.0,57 days 00:00:00.000000000
11980,Philippines,PHL,Asia,Malaysia,1.0,57 days 00:00:00.000000000
11981,Philippines,PHL,Asia,Palau,1.0,57 days 00:00:00.000000000
